tract_geoid,freq_peak_am_tph,freq_early_tph,weekend_weekday_ratio,rail_trip_share,headway_peak_am_min,headway_early_min,neighbor_mean_equity_score,neighbor_mean_headway_peak,n_neighbors,trend_commute_public_transit_pct,trend_commute_drove_alone_pct,trend_commute_wfh_pct,trend_mean_commute_time_min,equity_priority_score,equity_tier,composite_need,composite_access_deficit,deficit_actual,deficit_predicted,residual,risk_tier,projected_need_2027,projected_need_category_2027,proj_pov_2027,proj_veh_2027,flag_worsening,flag_fragile,tract_status
12086000124,51.66666666666666,5.333333333333333,0.4557321225879682,0.0,29.51666625551736,22.64714285714286,0.1225315502177027,28.21693117935307,7,-1.6885714285720173,0.9428571428574594,-0.1314285714284462,-0.5228571428572956,0.1182807996552883,Moderate,0.2114134278852361,0.5594762870005399,0.4063856233185245,0.39897618,0.0074094463413669,Moderate,37.94971428571428,Moderate,15.491428571428573,14.52,False,False,3. Stable / Low-Moderate
12086000125,13.333333333333334,2.833333333333333,0.8163265306122449,0.0,22.83462962962963,30.5,0.0802839577897517,15.332002368163764,4,0.3715010712335792,-3.0692281915102084,3.0887420163486654,0.5027078785527157,0.104775897157115,Moderate,0.1825526137349307,0.5739490386549673,0.4292637274739403,0.41653746,0.0127262638089318,Moderate,27.23009523809524,Low,9.945714285714285,11.471428571428572,False,False,3. Stable / Low-Moderate
12086000126,43.66666666666666,5.5,0.7497517378351539,0.0,19.975092592592585,9.0,0.0786286510856644,16.243800728673538,3,-0.3000000000002966,-2.4885714285722447,2.1400000000007875,-2.897142857144093,0.1200994038421363,Moderate,0.2272016556374717,0.5286026789953053,0.3674002990508359,0.36296263,0.0044376656794827,Low,60.039238095238105,High,38.39142857142858,10.477142857142857,False,False,3. Stable / Low-Moderate
12086000127,1.0,0.0,0.5,0.0,120.0,120.0,0.0704395144715843,69.43064914891396,2,0.728571428571757,-7.28857142857392,3.580000000001185,0.84857142857174,0.1021283546868589,Moderate,0.1583467208503624,0.6449666537987243,0.619324280269945,0.5996178,0.0197065010150316,Critical,36.27923809523809,Moderate,19.648571428571422,9.525714285714283,True,False,3. Stable / Low-Moderate
12086000128,44.0,6.666666666666667,0.8731435643564357,0.0,18.861298297827904,27.48944444444444,0.1152987907156363,48.42414769336063,7,0.7171428571429603,-8.714285714287678,4.580000000000625,-0.2942857142859784,0.0556152019407659,Low,0.119389957897936,0.4658281393172968,0.290933141432155,0.3160736,-0.0251404550453535,Low,28.83542857142857,Low,15.505714285714284,7.671428571428572,True,False,3. Stable / Low-Moderate
12086000129,0.0,0.0,0.0,0.0,120.0,120.0,0.0953622574733786,74.26679629457732,3,0.0,2.3857142857143088,0.8800000000004926,-0.7428571428573607,0.0852638270024027,Low,0.1305554335657489,0.6530852425951544,0.6830158466834292,0.7041895,-0.0211736326676145,Critical,11.542857142857144,Low,0.0,8.657142857142858,False,False,3. Stable / Low-Moderate
12086000130,77.33333333333333,8.833333333333334,0.7266705069124424,0.0,10.030654013742248,9.048,0.0820055494472268,13.71070419254658,3,-0.4885714285714875,-0.2514285714290138,1.928571428572137,-0.6142857142855733,0.0629684183918964,Low,0.1156883838719935,0.5442933532684622,0.3468945657473724,0.34766325,-0.0007686877983886,Low,21.200380952380957,Low,15.854285714285716,1.6314285714285712,False,False,3. Stable / Low-Moderate
12086000131,11.333333333333334,0.6666666666666666,0.687793427230047,0.0,52.62556390977444,23.361111111111125,0.0939452020433815,85.08741248697876,3,-0.2228571428572204,-3.1942857142870653,5.2914285714303935,-1.454285714286191,0.0813318406489167,Low,0.1486266373999974,0.54722250379674,0.4264936951267867,0.4075215,0.0189722088444381,Moderate,21.59657142857143,Low,17.997142857142858,0.0,False,False,3. Stable / Low-Moderate
12086000132,57.66666666666666,8.0,0.7023208879919274,0.0,50.17482497395753,15.322457264957263,0.0852749865274307,55.899152420587455,5,-0.00023928806927,-2.3369418118552665,1.1760803748052846,2.564685347017539,0.1026265770843604,Moderate,0.1896804053318534,0.5410499672056855,0.3964550371046405,0.39422277,0.0022322709436755,Moderate,25.08076190476191,Low,12.665714285714287,7.411428571428573,False,False,3. Stable / Low-Moderate
12086000145,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.41714285714297,-6.325714285715469,5.3828571428579375,0.0228571428572952,0.0373208088105792,Low,0.0711897275267052,0.5242442991031141,0.5645109388434651,0.57082665,-0.0063157108223673,High,23.66133333333333,Low,12.84,6.19,True,False,3. Stable / Low-Moderate
