GEOID,NAME,total_population,median_age,under_18_pct,age_65_plus_pct,hispanic_latino_pct,white_alone_nh_pct,black_alone_nh_pct,asian_alone_or_combo_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,foreign_born_pct
12086008409,Census Tract 84.09; Miami-Dade County; Florida,5063.0,46.3,21.2,20.8,48.1,36.6,7.1,5.6,62.1,7.1,20.7,0.6
12086008415,Census Tract 84.15; Miami-Dade County; Florida,4567.0,46.0,20.1,22.8,52.6,35.3,3.4,7.6,60.2,3.4,28.2,0.0
12086008416,Census Tract 84.16; Miami-Dade County; Florida,3203.0,39.8,18.9,19.1,73.6,23.5,0.8,2.5,43.6,0.8,44.1,0.0
12086008418,Census Tract 84.18; Miami-Dade County; Florida,2782.0,41.6,14.6,19.2,81.7,14.6,0.1,3.0,33.2,1.7,50.0,0.3
12086008419,Census Tract 84.19; Miami-Dade County; Florida,5185.0,40.2,20.2,19.1,75.4,12.2,8.1,2.0,38.8,8.7,43.5,0.5
12086008420,Census Tract 84.20; Miami-Dade County; Florida,1500.0,39.8,18.9,17.0,76.1,20.9,0.4,0.3,54.5,0.4,32.7,0.0
12086008421,Census Tract 84.21; Miami-Dade County; Florida,4394.0,53.3,13.8,24.2,66.8,29.4,1.3,0.6,59.6,1.3,27.5,1.9
12086008422,Census Tract 84.22; Miami-Dade County; Florida,2255.0,41.9,17.0,23.7,82.0,15.4,0.0,2.3,33.1,0.0,63.6,0.0
12086008423,Census Tract 84.23; Miami-Dade County; Florida,4999.0,41.8,19.7,17.0,63.3,19.8,0.0,16.8,44.6,0.0,50.8,0.0
12086008424,Census Tract 84.24; Miami-Dade County; Florida,3670.0,50.4,8.7,28.1,79.3,10.4,6.0,0.4,40.1,6.5,45.3,0.0
12086008425,Census Tract 84.25; Miami-Dade County; Florida,2018.0,51.1,19.3,25.5,69.9,20.3,1.1,7.8,49.3,1.1,36.7,0.9
12086008426,Census Tract 84.26; Miami-Dade County; Florida,4014.0,42.0,24.7,17.1,50.5,27.1,13.1,6.5,45.3,13.4,33.9,0.1
12086008427,Census Tract 84.27; Miami-Dade County; Florida,2000.0,40.3,22.2,14.7,73.3,13.7,7.2,3.6,35.8,7.2,41.3,0.0
12086008428,Census Tract 84.28; Miami-Dade County; Florida,2408.0,39.5,20.0,14.2,71.1,19.7,6.1,3.2,41.7,6.1,40.7,0.0
12086008429,Census Tract 84.29; Miami-Dade County; Florida,4580.0,28.4,44.8,12.9,67.4,28.5,1.8,0.0,42.1,1.8,43.3,0.0
12086008430,Census Tract 84.30; Miami-Dade County; Florida,5354.0,37.2,17.2,14.6,75.8,8.9,9.2,5.0,32.6,9.5,41.5,0.8
12086008431,Census Tract 84.31; Miami-Dade County; Florida,2503.0,75.6,6.6,57.4,60.2,27.0,4.6,7.2,49.5,4.6,38.4,0.0
12086008502,Census Tract 85.02; Miami-Dade County; Florida,4221.0,47.6,21.2,23.3,79.6,12.5,0.5,5.3,42.1,0.5,49.2,0.0
12086008503,Census Tract 85.03; Miami-Dade County; Florida,3367.0,44.5,12.5,29.8,92.3,7.0,0.6,0.1,46.2,0.6,52.5,0.0
12086008504,Census Tract 85.04; Miami-Dade County; Florida,2932.0,39.1,25.9,15.8,89.1,10.5,0.2,0.0,51.1,0.2,42.2,0.0
12086008601,Census Tract 86.01; Miami-Dade County; Florida,4174.0,51.7,13.0,21.0,91.6,7.5,0.5,1.0,31.0,0.7,66.8,0.0
12086008603,Census Tract 86.03; Miami-Dade County; Florida,3919.0,47.1,10.2,20.3,85.9,13.0,0.0,0.6,45.3,2.3,45.5,0.0
12086008604,Census Tract 86.04; Miami-Dade County; Florida,1272.0,47.4,23.0,27.8,89.9,3.6,1.9,4.6,29.7,1.9,60.5,0.0
12086008702,Census Tract 87.02; Miami-Dade County; Florida,5427.0,47.4,15.0,22.8,88.5,10.7,0.4,1.7,50.5,0.4,43.1,0.0
12086008703,Census Tract 87.03; Miami-Dade County; Florida,2339.0,55.1,14.2,19.5,88.7,11.1,0.1,0.1,43.4,0.1,44.1,0.0
12086008704,Census Tract 87.04; Miami-Dade County; Florida,3002.0,49.8,16.0,20.6,88.5,10.4,0.1,1.5,53.1,0.1,39.1,0.0
12086008805,Census Tract 88.05; Miami-Dade County; Florida,3816.0,50.4,8.9,24.6,91.0,5.8,0.9,2.3,41.6,1.2,51.3,0.2
12086008806,Census Tract 88.06; Miami-Dade County; Florida,4468.0,45.9,20.0,20.6,94.1,5.9,0.0,1.4,38.4,0.0,60.1,0.0
12086008807,Census Tract 88.07; Miami-Dade County; Florida,4221.0,53.0,9.4,20.3,96.8,3.2,0.1,5.3,25.8,0.1,72.7,0.0
12086008808,Census Tract 88.08; Miami-Dade County; Florida,2902.0,51.6,15.1,27.8,92.1,5.8,0.1,0.0,49.7,2.9,41.8,0.0
12086008809,Census Tract 88.09; Miami-Dade County; Florida,1930.0,50.8,13.0,30.4,89.6,9.0,0.2,1.6,52.8,0.9,42.8,0.0
12086008810,Census Tract 88.10; Miami-Dade County; Florida,4169.0,46.3,19.2,20.7,98.1,1.9,0.0,0.1,35.5,1.4,54.8,0.0
12086008904,Census Tract 89.04; Miami-Dade County; Florida,3737.0,20.1,0.8,0.0,31.1,27.6,29.6,8.9,47.0,31.0,11.7,0.3
12086008906,Census Tract 89.06; Miami-Dade County; Florida,4885.0,51.3,14.4,24.1,91.0,4.5,0.4,4.1,36.5,0.6,57.6,0.0
12086008907,Census Tract 89.07; Miami-Dade County; Florida,4374.0,50.0,16.0,27.8,79.6,12.0,3.5,4.1,32.1,3.7,58.9,0.0
12086008908,Census Tract 89.08; Miami-Dade County; Florida,3307.0,49.5,17.1,37.4,97.1,2.8,0.1,0.0,34.7,0.1,60.6,0.0
12086008909,Census Tract 89.09; Miami-Dade County; Florida,3556.0,56.3,7.3,25.0,93.5,3.1,2.1,0.0,23.8,3.7,63.7,0.0
12086008910,Census Tract 89.10; Miami-Dade County; Florida,3429.0,48.3,14.0,27.3,97.2,2.2,0.0,0.0,28.6,0.8,59.0,0.0
12086008911,Census Tract 89.11; Miami-Dade County; Florida,3119.0,44.1,21.6,17.5,82.5,15.0,0.6,0.0,53.9,0.6,41.3,0.0
12086009010,Census Tract 90.10; Miami-Dade County; Florida,7914.0,38.4,21.9,11.0,81.8,10.5,1.4,5.6,54.5,2.6,33.1,0.6
12086009014,Census Tract 90.14; Miami-Dade County; Florida,4419.0,36.9,20.8,9.7,89.8,6.9,0.0,2.1,50.6,0.0,39.9,0.2
12086009015,Census Tract 90.15; Miami-Dade County; Florida,5498.0,45.8,13.9,22.1,93.1,3.8,1.3,1.7,43.0,1.5,48.7,0.1
12086009020,Census Tract 90.20; Miami-Dade County; Florida,3004.0,37.6,20.2,13.8,94.2,4.8,0.0,0.5,18.4,0.0,73.5,0.5
12086009021,Census Tract 90.21; Miami-Dade County; Florida,4117.0,40.5,16.2,15.6,95.5,2.4,1.4,0.6,31.0,3.2,60.9,0.5
12086009022,Census Tract 90.22; Miami-Dade County; Florida,2481.0,45.7,17.1,13.1,96.4,3.5,0.0,0.2,45.4,0.0,51.8,0.0
12086009024,Census Tract 90.24; Miami-Dade County; Florida,5483.0,33.2,17.3,9.4,82.1,5.9,1.2,9.9,53.5,1.5,31.7,0.1
12086009026,Census Tract 90.26; Miami-Dade County; Florida,1993.0,47.8,12.7,20.0,93.9,6.0,0.0,0.9,54.8,0.0,31.8,0.0
12086009027,Census Tract 90.27; Miami-Dade County; Florida,3779.0,44.3,13.0,19.2,88.6,7.0,1.6,1.2,49.1,1.6,40.0,0.0
12086009028,Census Tract 90.28; Miami-Dade County; Florida,5686.0,44.2,18.0,15.3,89.9,2.1,0.2,7.2,44.8,0.5,38.7,1.9
12086009029,Census Tract 90.29; Miami-Dade County; Florida,4009.0,46.1,14.9,16.7,90.3,4.9,0.7,3.0,46.4,1.0,45.4,0.2
12086009030,Census Tract 90.30; Miami-Dade County; Florida,4662.0,45.4,12.8,22.8,95.3,3.7,0.0,0.0,47.1,0.8,44.8,1.0
12086009031,Census Tract 90.31; Miami-Dade County; Florida,4099.0,40.9,15.4,17.8,90.8,4.5,0.0,3.8,45.4,0.0,39.3,0.2
12086009039,Census Tract 90.39; Miami-Dade County; Florida,7939.0,36.3,27.0,5.2,87.9,11.4,0.0,0.7,57.0,0.1,28.9,0.0
12086009040,Census Tract 90.40; Miami-Dade County; Florida,7740.0,34.7,27.2,6.0,88.6,7.6,0.2,2.0,54.3,0.4,38.9,0.1
12086009043,Census Tract 90.43; Miami-Dade County; Florida,4877.0,32.5,33.3,4.2,83.6,11.5,0.2,2.8,54.0,0.2,35.4,0.8
12086009044,Census Tract 90.44; Miami-Dade County; Florida,3158.0,37.3,26.6,8.5,87.6,7.3,0.3,3.9,59.9,0.3,28.7,0.2
12086009048,Census Tract 90.48; Miami-Dade County; Florida,3060.0,44.3,20.4,5.0,80.0,12.5,0.0,5.5,52.6,0.0,31.8,0.0
12086009049,Census Tract 90.49; Miami-Dade County; Florida,4088.0,41.6,25.8,8.8,84.1,15.2,0.0,1.0,53.2,0.0,41.2,0.0
12086009050,Census Tract 90.50; Miami-Dade County; Florida,5594.0,36.7,25.9,6.6,88.2,9.8,0.0,1.6,60.3,0.1,30.9,0.3
12086009051,Census Tract 90.51; Miami-Dade County; Florida,2201.0,48.9,12.3,23.2,86.5,13.3,0.2,1.3,43.7,0.2,48.5,0.0
12086009052,Census Tract 90.52; Miami-Dade County; Florida,3551.0,52.1,7.8,29.3,97.1,1.5,1.0,0.0,39.6,1.0,54.7,0.3
12086009053,Census Tract 90.53; Miami-Dade County; Florida,5160.0,37.0,20.8,13.1,86.6,6.1,0.0,6.9,27.3,0.0,63.2,0.0
12086009054,Census Tract 90.54; Miami-Dade County; Florida,1949.0,47.7,14.4,21.6,95.6,4.3,0.2,0.0,34.2,0.5,57.8,0.0
12086009055,Census Tract 90.55; Miami-Dade County; Florida,2097.0,45.6,10.5,20.9,86.6,13.2,0.3,0.0,58.6,0.8,38.0,0.0
12086009056,Census Tract 90.56; Miami-Dade County; Florida,2920.0,44.6,25.8,21.5,67.1,19.2,1.0,6.2,41.8,1.0,40.8,0.0
12086009057,Census Tract 90.57; Miami-Dade County; Florida,6422.0,34.6,26.3,4.5,86.9,9.9,0.0,2.7,60.2,0.0,31.3,0.0
12086009058,Census Tract 90.58; Miami-Dade County; Florida,4039.0,43.6,22.2,17.2,85.9,7.8,1.0,0.9,54.1,1.0,35.4,2.1
12086009059,Census Tract 90.59; Miami-Dade County; Florida,3053.0,39.7,30.1,9.1,89.2,7.0,2.0,1.0,46.8,2.0,41.8,0.0
12086009060,Census Tract 90.60; Miami-Dade County; Florida,4759.0,37.8,27.9,8.5,83.3,7.6,0.7,4.5,59.4,0.7,32.3,0.0
12086009061,Census Tract 90.61; Miami-Dade County; Florida,3220.0,46.2,15.2,18.1,99.2,0.8,0.0,0.7,33.1,4.4,50.7,0.0
12086009062,Census Tract 90.62; Miami-Dade County; Florida,2739.0,46.6,6.3,17.6,89.2,2.4,3.1,5.2,36.4,3.1,49.5,0.0
12086009063,Census Tract 90.63; Miami-Dade County; Florida,2686.0,42.2,18.0,19.9,99.9,0.0,0.0,0.1,57.7,0.0,36.0,0.0
12086009064,Census Tract 90.64; Miami-Dade County; Florida,3110.0,38.2,19.3,14.3,92.5,3.2,1.2,2.1,54.7,1.2,41.9,0.0
12086009065,Census Tract 90.65; Miami-Dade County; Florida,3927.0,36.8,26.3,12.2,81.9,9.9,0.0,2.1,50.8,0.0,26.3,4.0
12086009066,Census Tract 90.66; Miami-Dade County; Florida,7188.0,34.6,17.2,8.2,91.4,6.4,0.9,1.1,49.9,1.5,40.4,0.0
12086009101,Census Tract 91.01; Miami-Dade County; Florida,2722.0,45.1,18.3,17.5,95.0,4.3,0.6,0.0,39.2,1.2,57.5,0.0
12086009102,Census Tract 91.02; Miami-Dade County; Florida,3380.0,40.6,13.6,13.8,81.7,4.4,13.0,2.5,51.4,16.2,30.0,0.0
12086009200,Census Tract 92; Miami-Dade County; Florida,3301.0,48.2,11.6,20.3,94.5,5.5,0.0,0.0,38.3,0.0,59.8,0.0
12086009305,Census Tract 93.05; Miami-Dade County; Florida,4967.0,46.7,18.7,22.8,83.2,12.4,0.0,4.1,42.4,0.0,46.3,0.4
12086009312,Census Tract 93.12; Miami-Dade County; Florida,5730.0,38.4,13.6,12.1,83.3,12.1,3.5,2.9,44.2,4.2,42.9,0.0
12086009314,Census Tract 93.14; Miami-Dade County; Florida,3543.0,48.8,15.4,26.6,99.6,0.4,0.0,0.0,26.5,0.0,69.0,0.0
12086009315,Census Tract 93.15; Miami-Dade County; Florida,3068.0,52.9,16.6,33.1,96.3,3.0,0.7,0.0,32.0,2.6,50.6,0.0
12086009316,Census Tract 93.16; Miami-Dade County; Florida,2477.0,41.4,21.2,17.6,86.9,8.4,0.3,4.0,39.4,1.6,36.7,0.6
12086009317,Census Tract 93.17; Miami-Dade County; Florida,4810.0,44.0,17.7,16.4,97.4,1.9,0.2,0.6,29.1,0.6,61.0,0.0
12086009318,Census Tract 93.18; Miami-Dade County; Florida,1738.0,41.4,17.1,15.1,89.9,9.0,0.0,0.0,34.2,0.0,55.1,0.4
12086009319,Census Tract 93.19; Miami-Dade County; Florida,4560.0,40.3,21.9,10.0,91.9,4.7,1.3,1.2,29.0,1.3,56.7,0.8
12086009320,Census Tract 93.20; Miami-Dade County; Florida,4661.0,38.5,21.0,11.2,99.3,0.2,0.0,0.7,18.8,0.0,66.3,0.5
12086009321,Census Tract 93.21; Miami-Dade County; Florida,2444.0,47.5,17.8,19.5,94.1,4.9,1.0,0.8,33.4,6.1,52.7,0.0
12086009322,Census Tract 93.22; Miami-Dade County; Florida,4249.0,47.3,21.7,29.5,99.1,0.3,0.7,0.0,27.4,0.7,56.8,0.0
12086009323,Census Tract 93.23; Miami-Dade County; Florida,2678.0,51.4,11.1,19.6,93.1,5.9,0.4,0.0,26.8,0.4,64.3,0.2
12086009324,Census Tract 93.24; Miami-Dade County; Florida,3935.0,42.7,18.4,16.6,94.7,1.7,1.2,0.0,31.0,1.2,53.3,0.0
12086009325,Census Tract 93.25; Miami-Dade County; Florida,2529.0,35.8,21.0,12.0,98.1,1.9,0.0,0.0,46.2,0.2,42.1,0.0
12086009326,Census Tract 93.26; Miami-Dade County; Florida,3042.0,51.2,13.1,31.0,91.3,8.7,0.0,0.0,28.9,0.0,58.3,0.0
12086009327,Census Tract 93.27; Miami-Dade County; Florida,3487.0,47.6,16.4,18.7,93.9,6.0,0.1,0.0,30.0,0.1,65.8,0.0
12086009401,Census Tract 94.01; Miami-Dade County; Florida,2289.0,37.2,15.9,18.5,32.7,3.1,62.3,0.0,12.9,64.3,18.3,0.0
12086009402,Census Tract 94.02; Miami-Dade County; Florida,3654.0,44.9,18.4,22.7,62.8,2.4,34.3,0.0,19.6,34.4,42.9,0.0
12086009503,Census Tract 95.03; Miami-Dade County; Florida,5161.0,36.2,26.4,15.1,26.4,1.0,72.5,0.1,12.5,73.3,13.2,0.0
12086009504,Census Tract 95.04; Miami-Dade County; Florida,4887.0,36.8,24.8,16.8,21.2,1.4,75.8,0.0,3.6,80.1,15.5,0.0
12086009505,Census Tract 95.05; Miami-Dade County; Florida,1476.0,27.5,41.1,6.2,7.7,0.0,86.2,3.4,0.0,86.2,8.4,0.5
12086009506,Census Tract 95.06; Miami-Dade County; Florida,4181.0,37.2,24.8,11.2,24.9,1.4,68.9,0.6,14.2,69.5,11.8,0.0
12086009601,Census Tract 96.01; Miami-Dade County; Florida,3263.0,40.6,13.9,19.9,20.7,3.5,73.6,1.0,9.9,74.1,12.0,0.0
12086009602,Census Tract 96.02; Miami-Dade County; Florida,3434.0,33.2,28.2,13.1,13.3,1.0,85.7,0.0,1.3,86.3,10.4,0.0
12086009703,Census Tract 97.03; Miami-Dade County; Florida,3115.0,39.8,33.5,17.2,41.9,52.5,0.1,3.3,72.8,2.2,20.0,0.0
12086009704,Census Tract 97.04; Miami-Dade County; Florida,5035.0,37.9,28.0,12.5,42.9,40.4,6.9,4.0,52.7,7.1,30.5,0.0
12086009705,Census Tract 97.05; Miami-Dade County; Florida,4547.0,49.8,11.2,28.4,70.4,12.4,13.2,0.9,30.7,13.2,40.8,0.0
12086009706,Census Tract 97.06; Miami-Dade County; Florida,3814.0,41.8,15.4,20.3,58.8,26.1,11.5,1.3,52.8,11.5,31.0,0.5
12086009803,Census Tract 98.03; Miami-Dade County; Florida,7820.0,35.2,20.5,9.2,31.0,10.7,54.2,3.5,23.6,55.3,10.3,0.0
12086009804,Census Tract 98.04; Miami-Dade County; Florida,2950.0,38.8,23.2,17.3,25.0,18.1,47.3,4.2,28.8,47.3,18.2,0.7
12086009806,Census Tract 98.06; Miami-Dade County; Florida,3318.0,49.3,12.9,23.2,31.8,23.1,36.3,4.1,30.3,37.9,20.2,2.1
12086009809,Census Tract 98.09; Miami-Dade County; Florida,4202.0,39.3,22.3,14.3,16.7,4.1,68.8,0.0,5.6,68.8,23.1,0.0
12086009810,Census Tract 98.10; Miami-Dade County; Florida,3917.0,39.9,19.3,14.5,51.3,14.3,34.2,0.2,31.7,34.2,33.3,0.0
12086009811,Census Tract 98.11; Miami-Dade County; Florida,1856.0,56.1,9.4,38.6,37.3,3.1,58.7,2.5,18.5,58.7,18.5,0.0
12086009812,Census Tract 98.12; Miami-Dade County; Florida,5741.0,35.0,27.4,8.4,31.6,36.6,23.5,1.5,45.1,23.5,27.6,0.0
12086009903,Census Tract 99.03; Miami-Dade County; Florida,5093.0,43.1,19.6,24.0,13.1,0.7,86.2,0.0,3.0,87.9,7.1,0.0
12086009904,Census Tract 99.04; Miami-Dade County; Florida,4056.0,28.6,37.0,8.6,14.6,4.4,74.8,3.4,5.5,74.8,17.6,0.0
12086009905,Census Tract 99.05; Miami-Dade County; Florida,5560.0,34.0,29.4,13.1,18.8,5.5,71.5,0.0,9.4,75.2,7.7,1.2
12086009906,Census Tract 99.06; Miami-Dade County; Florida,5181.0,41.0,22.9,18.9,14.0,2.3,79.5,1.7,4.6,80.5,7.4,0.5
12086009907,Census Tract 99.07; Miami-Dade County; Florida,4490.0,32.3,31.4,13.0,4.3,14.7,77.8,0.9,15.6,77.8,4.2,0.7
12086009908,Census Tract 99.08; Miami-Dade County; Florida,4300.0,35.4,25.9,12.1,21.6,2.0,74.1,1.6,14.5,74.7,8.4,0.0
12086009909,Census Tract 99.09; Miami-Dade County; Florida,2802.0,25.9,43.5,6.1,2.5,0.0,96.4,1.2,0.0,96.7,1.4,0.0
12086010010,Census Tract 100.10; Miami-Dade County; Florida,3674.0,40.0,17.1,11.5,69.5,3.7,24.4,2.2,34.4,26.4,30.6,0.0
12086010012,Census Tract 100.12; Miami-Dade County; Florida,6393.0,43.8,17.6,15.2,42.0,0.5,56.1,1.2,5.3,62.1,23.4,0.1
12086010013,Census Tract 100.13; Miami-Dade County; Florida,4029.0,40.3,28.1,16.0,76.6,8.9,12.0,3.4,30.7,12.8,51.8,0.0
12086010015,Census Tract 100.15; Miami-Dade County; Florida,3178.0,40.4,21.1,12.6,93.5,1.8,3.7,0.3,19.6,4.0,61.8,0.0
12086010016,Census Tract 100.16; Miami-Dade County; Florida,4349.0,49.4,17.6,24.3,75.1,3.1,14.0,7.8,31.0,15.2,36.1,0.0
12086010017,Census Tract 100.17; Miami-Dade County; Florida,3381.0,48.2,18.5,22.2,78.9,2.0,19.1,0.0,24.5,19.1,51.7,0.0
12086010018,Census Tract 100.18; Miami-Dade County; Florida,2548.0,47.4,7.3,30.1,77.7,2.6,19.1,0.5,50.0,19.1,24.6,0.0
12086010019,Census Tract 100.19; Miami-Dade County; Florida,3280.0,51.1,16.5,26.8,66.5,0.3,32.3,0.8,19.6,33.4,39.8,0.1
12086010020,Census Tract 100.20; Miami-Dade County; Florida,3484.0,42.2,19.3,16.9,73.3,1.4,25.3,0.0,35.8,27.7,27.7,0.0
12086010021,Census Tract 100.21; Miami-Dade County; Florida,3905.0,34.6,23.7,13.1,58.0,0.7,40.5,0.7,17.2,40.5,30.7,0.4
12086010022,Census Tract 100.22; Miami-Dade County; Florida,3677.0,53.5,14.7,32.7,64.7,0.2,33.5,0.2,15.6,39.8,33.3,0.0
12086010023,Census Tract 100.23; Miami-Dade County; Florida,1944.0,36.6,19.2,15.9,26.3,1.7,66.8,1.2,6.2,66.8,22.9,0.0
12086010024,Census Tract 100.24; Miami-Dade County; Florida,4759.0,34.9,28.2,14.3,32.9,0.8,60.5,0.0,2.1,67.2,26.7,0.0
12086010025,Census Tract 100.25; Miami-Dade County; Florida,4049.0,38.6,21.2,17.0,23.7,0.0,73.0,0.5,13.9,73.0,12.5,0.1
12086010026,Census Tract 100.26; Miami-Dade County; Florida,2045.0,48.8,22.6,29.9,66.7,0.0,33.3,0.0,16.0,33.3,25.6,0.0
12086010193,Census Tract 101.93; Miami-Dade County; Florida,4913.0,41.8,21.0,19.0,80.2,9.8,4.3,4.3,39.9,4.3,40.0,0.0
12086010198,Census Tract 101.98; Miami-Dade County; Florida,4068.0,37.4,29.9,11.0,66.3,13.0,8.9,11.2,31.9,10.2,35.3,0.4
12086010201,Census Tract 102.01; Miami-Dade County; Florida,4702.0,49.0,17.7,20.7,75.2,5.5,16.8,1.3,30.6,17.1,44.1,0.0
12086010205,Census Tract 102.05; Miami-Dade County; Florida,4637.0,48.2,16.0,23.4,75.4,8.5,15.0,0.6,33.8,17.0,33.1,0.6
12086010207,Census Tract 102.07; Miami-Dade County; Florida,4391.0,46.0,21.8,19.5,72.6,7.2,17.4,0.9,19.0,19.2,42.8,0.7
12086010208,Census Tract 102.08; Miami-Dade County; Florida,4899.0,34.4,23.4,15.9,77.2,0.5,16.4,3.6,24.9,19.2,40.6,0.0
12086010209,Census Tract 102.09; Miami-Dade County; Florida,6289.0,41.1,20.1,13.0,63.1,6.3,24.4,1.8,28.3,24.4,36.3,2.9
12086010211,Census Tract 102.11; Miami-Dade County; Florida,4600.0,43.0,21.4,13.1,88.3,5.6,5.1,0.0,46.8,5.1,44.3,0.0
12086010212,Census Tract 102.12; Miami-Dade County; Florida,2970.0,40.4,24.5,7.0,70.3,9.6,17.2,2.1,31.8,17.2,47.6,0.0
12086010213,Census Tract 102.13; Miami-Dade County; Florida,4864.0,39.7,16.4,18.8,60.1,3.0,31.2,3.4,23.9,34.3,33.2,2.2
12086010214,Census Tract 102.14; Miami-Dade County; Florida,1632.0,42.9,13.7,31.1,61.0,3.9,18.3,13.5,29.1,18.3,36.2,2.9
12086010301,Census Tract 103.01; Miami-Dade County; Florida,3367.0,36.8,22.4,16.4,65.5,24.6,4.7,0.7,62.5,7.0,27.8,0.0
12086010302,Census Tract 103.02; Miami-Dade County; Florida,3099.0,36.5,21.2,11.5,82.2,8.6,0.0,4.7,41.5,3.5,26.1,1.9
12086010303,Census Tract 103.03; Miami-Dade County; Florida,3698.0,46.7,15.1,20.4,54.6,35.2,6.0,1.5,52.4,7.3,36.3,0.2
12086010400,Census Tract 104; Miami-Dade County; Florida,6002.0,40.0,25.7,12.0,63.0,21.3,12.5,0.6,47.3,12.6,38.8,0.0
12086010501,Census Tract 105.01; Miami-Dade County; Florida,6157.0,37.0,26.2,15.2,54.9,2.9,39.5,2.0,21.9,40.2,35.0,0.0
12086010502,Census Tract 105.02; Miami-Dade County; Florida,11718.0,30.9,32.5,6.9,66.1,12.7,17.4,0.0,40.4,17.4,39.9,0.5
12086010604,Census Tract 106.04; Miami-Dade County; Florida,4549.0,39.1,23.3,14.9,52.5,34.7,7.8,3.6,56.6,8.5,30.2,0.2
12086010608,Census Tract 106.08; Miami-Dade County; Florida,5629.0,39.6,25.3,12.8,69.6,19.6,5.8,2.2,46.3,6.1,35.3,1.8
12086010609,Census Tract 106.09; Miami-Dade County; Florida,6220.0,31.6,21.8,14.0,77.1,13.8,7.2,2.2,37.5,7.6,47.0,0.0
12086010610,Census Tract 106.10; Miami-Dade County; Florida,4394.0,47.1,20.4,28.0,52.5,30.5,10.2,4.3,52.0,13.6,28.5,1.1
12086010613,Census Tract 106.13; Miami-Dade County; Florida,5532.0,46.5,19.2,21.8,71.8,18.4,2.4,2.6,41.9,2.4,45.5,0.7
12086010618,Census Tract 106.18; Miami-Dade County; Florida,4314.0,39.5,22.3,14.0,68.5,15.2,15.2,1.1,44.1,18.5,28.3,0.0
12086010619,Census Tract 106.19; Miami-Dade County; Florida,2453.0,39.9,25.2,16.5,57.3,12.3,22.6,5.3,26.8,26.4,30.4,0.6
12086010620,Census Tract 106.20; Miami-Dade County; Florida,2949.0,38.9,26.4,14.4,60.8,18.4,11.1,0.4,35.5,11.1,46.6,1.4
12086010621,Census Tract 106.21; Miami-Dade County; Florida,5115.0,34.9,26.7,7.0,74.7,10.2,14.1,1.0,40.1,14.7,39.2,0.0
12086010622,Census Tract 106.22; Miami-Dade County; Florida,4449.0,38.4,31.6,11.5,60.9,4.9,34.0,0.0,31.8,34.2,31.9,0.2
12086010623,Census Tract 106.23; Miami-Dade County; Florida,3406.0,35.7,21.6,8.9,57.2,29.8,9.4,3.9,51.1,9.4,28.3,0.0
12086010624,Census Tract 106.24; Miami-Dade County; Florida,3145.0,37.8,20.7,18.8,55.5,23.4,4.2,10.3,36.9,6.2,43.5,0.4
12086010625,Census Tract 106.25; Miami-Dade County; Florida,5601.0,36.3,27.9,6.4,73.4,13.0,8.3,0.6,33.1,8.5,48.2,1.8
12086010626,Census Tract 106.26; Miami-Dade County; Florida,3851.0,34.3,31.3,9.5,73.4,5.2,16.9,0.4,41.2,16.9,40.0,0.0
12086010705,Census Tract 107.05; Miami-Dade County; Florida,5437.0,33.8,26.5,8.1,76.1,7.8,15.4,0.9,48.6,19.4,24.6,0.3
12086010706,Census Tract 107.06; Miami-Dade County; Florida,3659.0,34.2,31.6,8.6,84.6,3.3,11.0,0.0,31.6,11.0,48.4,1.1
12086010707,Census Tract 107.07; Miami-Dade County; Florida,4066.0,36.3,26.6,14.6,51.0,7.3,35.1,0.0,29.3,35.1,34.5,0.0
12086010708,Census Tract 107.08; Miami-Dade County; Florida,5574.0,38.6,26.3,12.1,70.2,3.2,26.0,0.5,24.1,26.0,30.2,0.0
12086010709,Census Tract 107.09; Miami-Dade County; Florida,5784.0,33.1,32.8,5.8,65.2,21.8,4.8,2.9,33.9,4.8,48.5,2.0
12086010710,Census Tract 107.10; Miami-Dade County; Florida,6640.0,42.5,17.3,15.0,80.9,3.5,13.4,0.0,33.4,13.4,43.3,2.2
12086010803,Census Tract 108.03; Miami-Dade County; Florida,4058.0,27.2,37.9,6.0,52.0,4.5,43.5,0.3,27.3,43.5,21.5,0.0
12086010804,Census Tract 108.04; Miami-Dade County; Florida,7894.0,30.8,31.8,6.4,65.5,10.7,22.8,2.9,34.4,27.0,29.7,0.0
12086010805,Census Tract 108.05; Miami-Dade County; Florida,6127.0,27.0,29.9,8.3,79.6,6.9,12.3,1.5,60.0,13.2,17.4,0.0
12086010806,Census Tract 108.06; Miami-Dade County; Florida,4412.0,34.1,34.2,9.4,66.6,4.4,27.8,3.1,31.7,31.8,25.4,0.0
12086010900,Census Tract 109; Miami-Dade County; Florida,7010.0,33.8,27.7,9.1,80.6,4.4,12.0,0.1,45.8,12.0,28.8,2.4
12086011003,Census Tract 110.03; Miami-Dade County; Florida,4625.0,40.8,19.3,15.5,84.5,4.6,9.1,0.6,58.0,9.7,28.8,1.0
12086011008,Census Tract 110.08; Miami-Dade County; Florida,4940.0,33.0,34.5,6.0,65.6,13.2,20.9,0.7,40.4,23.5,31.2,0.0
12086011009,Census Tract 110.09; Miami-Dade County; Florida,7273.0,33.2,26.4,6.6,59.2,19.1,16.6,2.4,50.5,16.9,23.8,0.7
