GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,hispanic_latino_pct,white_alone_nh_pct,black_alone_nh_pct,asian_alone_or_combo_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,foreign_born_pct,majority_group,income_quintile,race_majority,poverty_high,novehicle_high,income_low,transit_dependent_vulnerable
12086000306,Census Tract 3.06; Miami-Dade County; Florida,60.4,7.9,63.5,15.3,5.1,2.0,35.5,45451.0,70425.0,28003.0,5.3,3.8,11.9,13.1,20.4,13.3,10.5,13.7,1.5,6.5,26.9,25.5,23.9,17.6,47.1,17.6,17.8,26.6,73.4,1396.0,6.9,59.7,1988,88.2,11.8,4585.0,38.3,21.2,16.7,24.3,6.2,65.3,1.5,13.1,65.8,16.7,0.4,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000307,Census Tract 3.07; Miami-Dade County; Florida,49.2,2.6,76.5,1.8,0.0,11.1,32.3,46415.0,64496.0,19327.0,1.7,8.6,5.0,11.8,26.9,17.4,12.7,8.8,4.4,2.7,18.3,40.9,22.3,7.2,32.5,42.8,17.5,78.9,21.1,1782.0,0.0,82.8,1207,95.6,4.4,4033.0,37.0,24.7,15.7,29.9,3.7,61.5,0.8,14.8,61.9,13.0,1.8,Majority Black,Q1 (Lowest),Black-Majority,False,False,True,False
12086000308,Census Tract 3.08; Miami-Dade County; Florida,62.9,8.6,72.0,2.3,1.1,12.6,28.2,81250.0,122119.0,34865.0,2.5,4.4,0.8,3.2,11.4,25.4,13.5,23.5,7.1,8.2,6.6,22.7,16.4,4.5,21.5,44.8,29.2,87.2,12.8,2038.0,0.0,48.5,1356,93.1,6.9,4717.0,39.1,21.3,14.7,26.1,6.5,59.9,1.9,17.0,60.0,17.2,0.0,Majority Black,Q4,Black-Majority,False,False,False,False
12086000309,Census Tract 3.09; Miami-Dade County; Florida,52.5,8.0,79.3,15.9,0.4,1.1,28.3,52044.0,65930.0,20111.0,0.0,3.6,5.7,12.6,20.4,26.5,11.6,10.5,9.2,0.0,9.3,22.9,37.0,9.4,42.3,38.5,9.7,22.5,77.5,1485.0,6.3,54.6,1252,90.2,9.8,3988.0,41.0,20.7,24.8,20.3,3.8,75.6,0.2,18.7,75.8,2.7,0.0,Majority Black,Q2,Black-Majority,False,False,False,False
12086000310,Census Tract 3.10; Miami-Dade County; Florida,47.4,7.6,71.4,0.0,0.0,12.0,28.0,49836.0,70370.0,28514.0,8.6,3.7,19.2,8.5,10.3,17.1,7.8,6.3,15.7,2.9,30.9,42.4,9.7,15.5,34.9,43.1,6.4,61.2,38.8,1641.0,0.0,87.3,1352,94.5,5.5,3590.0,40.4,24.4,18.5,32.7,4.6,54.1,6.2,5.7,54.1,31.6,2.1,Majority Black,Q2,Black-Majority,True,True,True,True
12086000311,Census Tract 3.11; Miami-Dade County; Florida,51.1,1.7,86.5,0.0,0.0,6.6,36.7,37334.0,57184.0,17386.0,15.2,3.4,0.9,11.7,27.3,6.8,24.3,5.1,2.5,2.8,28.0,43.8,18.0,4.3,42.4,20.6,32.6,68.8,31.2,1409.0,0.0,100.0,1323,95.7,4.3,4256.0,40.4,26.1,14.8,19.4,4.9,71.3,0.0,15.4,71.3,3.2,3.8,Majority Black,Q1 (Lowest),Black-Majority,True,False,True,False
12086000312,Census Tract 3.12; Miami-Dade County; Florida,48.6,18.1,72.9,4.4,1.9,11.5,31.4,34922.0,54308.0,22748.0,7.6,3.3,11.2,27.9,19.6,9.4,5.6,12.1,1.0,2.3,23.6,17.5,25.5,16.3,42.1,27.9,13.6,31.9,68.1,1407.0,0.0,82.0,1412,87.2,12.8,3156.0,38.1,26.8,18.4,18.3,8.9,71.0,1.0,13.0,71.0,11.8,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000402,Census Tract 4.02; Miami-Dade County; Florida,47.8,8.6,67.2,4.0,0.0,7.2,28.9,41875.0,56451.0,18253.0,9.4,7.8,12.6,13.1,10.9,15.0,8.7,19.7,2.8,0.0,21.1,25.6,31.6,5.1,37.2,36.8,20.9,60.8,39.2,2051.0,0.0,70.8,1338,94.9,5.1,4243.0,38.6,21.6,15.7,34.1,3.1,61.1,0.0,12.6,61.4,25.0,1.0,Majority Black,Q1 (Lowest),Black-Majority,True,False,True,False
12086000405,Census Tract 4.05; Miami-Dade County; Florida,55.3,3.7,72.1,6.5,0.0,5.5,31.6,58403.0,95386.0,26767.0,3.3,1.4,17.3,16.9,3.5,24.6,11.9,12.3,4.1,4.7,28.1,17.7,22.4,8.4,31.1,45.3,15.1,85.5,14.5,1612.0,16.6,55.8,1139,98.9,1.1,4022.0,40.2,25.2,12.6,37.4,0.6,61.6,0.0,7.3,61.7,24.1,0.0,Majority Black,Q2,Black-Majority,True,False,False,False
12086000408,Census Tract 4.08; Miami-Dade County; Florida,50.3,8.4,78.5,5.1,0.7,3.5,35.6,42744.0,56130.0,19103.0,3.3,12.6,15.5,12.0,10.6,17.6,15.3,9.7,1.1,2.2,26.9,52.6,28.8,20.9,40.0,27.6,11.6,37.5,62.5,1216.0,10.6,52.2,1973,93.8,6.2,5949.0,39.9,20.4,17.1,41.1,1.9,56.9,0.0,5.8,58.8,14.1,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000409,Census Tract 4.09; Miami-Dade County; Florida,60.0,5.7,71.7,8.8,0.0,0.0,39.7,59426.0,64414.0,18478.0,2.4,3.2,10.4,16.9,10.5,17.4,29.3,3.1,5.4,1.3,20.5,39.9,21.8,6.4,38.0,36.1,19.6,50.9,49.1,1711.0,4.0,61.8,1270,95.0,5.0,4595.0,32.5,28.3,12.0,26.7,0.6,70.8,2.0,7.0,71.3,13.1,0.0,Majority Black,Q2,Black-Majority,True,False,False,False
12086000410,Census Tract 4.10; Miami-Dade County; Florida,55.2,5.8,75.4,2.6,0.0,2.9,25.8,68083.0,75067.0,18482.0,2.8,0.0,11.0,10.0,19.1,9.1,20.9,21.9,2.4,2.8,18.4,32.6,17.9,0.0,17.7,49.7,32.5,85.4,14.6,1884.0,0.0,48.6,1229,96.5,3.5,5325.0,37.4,25.5,18.1,14.5,0.1,85.4,0.0,2.1,85.5,8.0,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086000411,Census Tract 4.11; Miami-Dade County; Florida,63.8,1.9,78.5,5.2,0.6,1.0,25.7,53027.0,53940.0,19366.0,5.9,3.8,13.9,16.1,9.2,26.7,17.3,5.6,1.6,0.0,19.7,38.9,23.2,14.0,50.3,21.9,13.8,36.5,63.5,1564.0,10.0,53.0,2151,96.8,3.2,6174.0,40.3,24.9,14.3,18.3,3.0,77.5,0.0,7.9,77.5,7.7,0.0,Majority Black,Q2,Black-Majority,False,True,False,False
12086000413,Census Tract 4.13; Miami-Dade County; Florida,58.9,6.2,79.3,4.5,0.0,6.3,25.5,55614.0,69981.0,20092.0,2.5,0.9,8.1,21.7,13.2,18.1,22.2,6.7,1.7,5.0,18.8,28.7,19.0,4.0,50.9,16.7,28.5,71.8,28.2,,7.5,21.3,1534,95.6,4.4,5460.0,29.5,33.3,12.3,24.6,1.0,71.0,0.0,11.4,71.9,10.6,1.4,Majority Black,Q2,Black-Majority,False,False,False,False
12086000414,Census Tract 4.14; Miami-Dade County; Florida,58.0,0.5,62.3,5.7,1.4,13.5,30.8,48695.0,60329.0,23154.0,8.8,7.2,10.2,14.1,12.9,21.1,9.0,8.3,8.0,0.4,36.0,26.9,21.6,9.8,62.5,15.7,12.0,29.5,70.5,1349.0,15.5,53.2,2087,90.2,9.8,5121.0,35.2,23.2,13.1,22.2,1.2,75.9,0.2,5.3,78.7,9.2,0.5,Majority Black,Q2,Black-Majority,True,False,True,False
12086000415,Census Tract 4.15; Miami-Dade County; Florida,63.8,2.5,84.0,4.9,0.0,5.8,33.3,64722.0,95812.0,31024.0,2.4,5.0,14.3,8.1,5.7,16.3,14.0,13.3,5.4,15.6,8.5,19.8,7.9,10.9,21.4,54.5,13.2,79.6,20.4,1452.0,0.0,69.4,740,95.4,4.6,2282.0,40.2,22.3,16.2,34.8,1.8,62.8,0.0,2.3,64.4,19.5,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086000416,Census Tract 4.16; Miami-Dade County; Florida,44.9,10.5,82.1,8.5,0.0,6.2,27.1,34279.0,47731.0,18285.0,10.5,13.0,14.9,13.0,11.4,9.9,11.5,14.1,0.3,1.4,25.0,53.4,15.8,29.3,24.8,32.5,13.5,45.0,55.0,,6.2,46.5,1905,92.7,7.3,4786.0,45.9,20.5,24.6,63.0,0.1,35.6,0.9,23.4,36.6,20.7,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000417,Census Tract 4.17; Miami-Dade County; Florida,58.4,11.7,60.4,22.2,1.3,2.2,37.6,44672.0,52414.0,21964.0,9.2,16.6,9.9,7.2,14.3,13.4,17.4,10.8,1.3,0.0,22.1,35.3,20.7,20.9,50.2,24.4,4.5,33.3,66.7,1263.0,2.0,58.9,1788,93.5,6.5,4176.0,37.5,21.8,15.5,45.1,0.3,52.7,1.1,6.7,54.1,31.1,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000418,Census Tract 4.18; Miami-Dade County; Florida,49.5,6.9,70.6,3.2,3.9,16.3,29.7,32476.0,61466.0,18796.0,4.6,7.1,20.6,18.7,16.7,11.3,7.2,3.3,0.0,10.4,34.0,43.8,22.5,12.6,25.8,44.6,17.0,57.8,42.2,1336.0,0.0,84.2,962,96.7,3.3,3122.0,33.5,21.7,7.1,20.3,0.0,78.1,0.0,5.3,78.6,15.1,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000419,Census Tract 4.19; Miami-Dade County; Florida,59.4,0.2,85.2,2.1,0.7,5.5,37.2,71047.0,69166.0,22660.0,7.9,5.2,19.1,4.7,6.1,14.4,11.7,23.0,4.9,3.0,16.6,38.8,11.3,12.1,37.1,16.7,34.1,55.3,44.7,1296.0,3.1,60.8,1074,95.5,4.5,3350.0,45.7,16.6,20.5,37.4,0.2,57.2,0.0,25.3,57.2,8.8,5.2,Majority Black,Q3,Black-Majority,False,False,False,False
12086000420,Census Tract 4.20; Miami-Dade County; Florida,33.5,9.7,65.5,8.8,0.0,1.0,35.5,54322.0,67666.0,18063.0,0.7,0.0,8.1,1.5,17.6,35.6,28.8,4.8,2.9,0.0,41.8,14.6,16.7,13.7,29.5,30.5,26.2,94.7,5.3,,0.0,70.0,988,95.2,4.8,3951.0,36.8,21.7,24.4,17.0,0.6,64.3,0.7,4.0,68.0,20.2,2.7,Majority Black,Q2,Black-Majority,True,True,False,False
12086000504,Census Tract 5.04; Miami-Dade County; Florida,59.9,3.7,69.9,4.7,0.5,10.7,22.9,52097.0,61636.0,21697.0,8.9,11.6,3.7,11.0,9.9,24.6,10.3,15.3,3.8,0.8,19.7,38.8,21.0,9.9,43.7,24.7,21.7,61.0,39.0,1058.0,5.8,58.7,1698,95.1,4.9,4694.0,41.4,21.1,18.4,67.7,0.5,31.3,0.0,20.9,35.4,38.3,0.2,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000505,Census Tract 5.05; Miami-Dade County; Florida,66.6,1.3,74.4,0.0,0.9,10.0,28.4,53864.0,74418.0,27331.0,4.2,8.2,15.4,7.8,10.1,17.0,8.7,14.0,5.9,8.8,17.9,52.0,17.7,10.5,28.4,39.7,21.4,38.3,61.7,1501.0,11.4,41.3,1913,98.2,1.8,5236.0,40.0,16.4,19.6,95.3,2.1,2.6,0.0,28.2,5.7,62.8,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000506,Census Tract 5.06; Miami-Dade County; Florida,53.3,7.5,78.3,0.0,0.0,0.0,33.8,49264.0,68149.0,22057.0,5.1,6.8,11.8,5.5,24.5,8.7,16.5,13.4,2.8,5.0,19.1,19.8,30.6,7.7,25.0,54.1,13.1,80.8,19.2,2831.0,24.5,75.5,743,97.3,2.7,2492.0,39.0,19.7,19.9,32.7,4.0,62.6,0.7,12.6,62.6,24.1,0.0,Majority Black,Q2,Black-Majority,False,False,True,False
12086000507,Census Tract 5.07; Miami-Dade County; Florida,51.1,7.0,77.8,0.0,2.2,5.4,25.5,60424.0,79551.0,23125.0,1.4,6.2,3.5,12.0,21.7,13.6,16.8,13.8,5.6,5.4,10.3,45.7,21.4,7.8,18.2,43.4,30.6,42.1,57.9,1543.0,14.1,42.0,1257,95.3,4.7,4877.0,34.6,16.5,13.5,52.8,6.8,36.8,2.8,22.2,38.8,31.1,0.0,Mixed,Q2,Mixed,False,False,False,False
12086000508,Census Tract 5.08; Miami-Dade County; Florida,53.7,2.2,65.8,2.0,6.0,5.7,24.3,24826.0,32681.0,12464.0,19.6,11.3,19.9,10.8,18.5,12.0,3.3,4.6,0.0,0.0,38.8,60.1,16.4,21.0,48.4,29.9,0.6,2.2,97.8,1307.0,16.0,64.9,1412,95.6,4.4,3697.0,31.1,31.3,7.0,43.6,0.0,52.3,0.0,3.9,55.4,29.0,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086000509,Census Tract 5.09; Miami-Dade County; Florida,44.4,11.3,81.6,2.6,0.0,8.2,34.3,50927.0,60805.0,18245.0,1.9,8.8,15.1,19.9,3.1,19.3,18.6,4.0,9.3,0.0,29.3,68.1,33.3,11.1,22.9,42.7,23.3,53.8,46.2,1195.0,0.0,61.8,1114,89.5,10.5,3447.0,38.2,23.9,15.5,56.6,14.2,29.1,0.0,28.5,29.1,39.0,0.0,Mixed,Q2,Mixed,True,False,True,False
12086000601,Census Tract 6.01; Miami-Dade County; Florida,61.1,0.9,66.5,1.1,0.0,10.5,30.7,67171.0,81118.0,27164.0,1.5,14.0,9.9,7.4,5.3,15.3,15.1,14.2,12.6,4.7,17.1,32.7,12.2,5.1,26.8,38.5,29.6,71.9,28.1,2018.0,31.0,39.4,1273,95.7,4.3,3765.0,49.0,14.8,21.6,91.0,7.7,0.2,0.6,45.1,0.2,39.0,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086000602,Census Tract 6.02; Miami-Dade County; Florida,59.5,2.7,75.9,0.5,0.3,11.1,26.0,59464.0,86718.0,30135.0,7.1,3.9,3.9,14.1,13.2,12.1,10.9,12.5,14.1,8.2,10.0,18.7,7.1,3.2,32.3,31.1,33.4,81.5,18.5,1578.0,6.2,30.0,1753,96.1,3.9,4647.0,54.6,12.2,27.2,95.2,4.7,0.1,0.0,30.3,0.1,64.1,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000603,Census Tract 6.03; Miami-Dade County; Florida,64.5,3.4,70.5,2.9,0.8,15.6,29.9,68109.0,86661.0,29756.0,5.6,6.3,9.3,6.2,11.7,15.5,24.0,7.6,6.8,7.1,14.2,30.5,14.6,4.9,22.7,51.3,21.2,59.1,40.9,1827.0,2.8,43.3,1595,95.6,4.4,4578.0,49.5,15.3,18.3,94.9,4.0,0.4,1.3,24.4,0.8,65.2,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086000605,Census Tract 6.05; Miami-Dade County; Florida,49.5,5.4,76.8,0.0,0.5,16.0,28.6,86507.0,88763.0,23719.0,3.2,5.6,6.7,9.5,8.9,11.1,6.9,35.3,10.1,2.7,18.4,47.5,17.5,10.0,21.3,27.0,41.8,85.3,14.7,2060.0,0.0,45.8,1424,97.1,2.9,5143.0,44.7,13.3,19.3,95.5,3.7,0.6,0.5,31.3,2.5,60.6,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086000607,Census Tract 6.07; Miami-Dade County; Florida,50.7,7.5,80.4,1.5,1.5,6.8,28.6,41705.0,69868.0,25269.0,8.0,6.1,10.3,20.2,9.1,14.4,13.9,8.8,3.4,5.7,17.5,45.9,14.2,9.7,34.8,38.0,17.5,58.8,41.2,1557.0,1.8,62.0,1582,98.5,1.5,4429.0,52.6,12.9,29.1,96.8,3.2,0.0,0.0,39.8,0.2,53.9,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086000609,Census Tract 6.09; Miami-Dade County; Florida,60.1,2.6,74.0,0.0,4.1,13.4,24.5,38529.0,58383.0,23837.0,9.9,19.2,8.8,8.0,10.8,12.7,9.3,14.7,4.4,2.1,29.8,59.6,27.1,12.8,45.5,24.6,17.1,25.0,75.0,1089.0,19.2,37.1,1348,97.3,2.7,3516.0,50.9,15.6,19.9,98.0,1.5,0.3,0.0,35.5,0.3,56.1,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000610,Census Tract 6.10; Miami-Dade County; Florida,60.4,1.8,74.6,0.0,3.4,21.1,36.3,60873.0,63990.0,24201.0,15.3,8.4,9.2,5.2,5.9,21.2,7.8,21.1,5.9,0.0,21.6,34.0,19.9,6.0,27.9,29.3,36.7,53.0,47.0,1493.0,32.3,32.0,958,96.0,4.0,2776.0,48.9,9.1,29.2,96.4,3.5,0.1,0.0,39.6,1.2,46.4,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086000611,Census Tract 6.11; Miami-Dade County; Florida,59.1,1.4,72.3,4.1,0.2,12.2,28.2,54850.0,88229.0,27223.0,3.5,3.1,9.5,12.2,18.7,10.8,11.2,16.9,3.3,10.8,22.5,31.9,17.8,10.8,24.1,28.6,36.6,56.6,43.4,1589.0,0.0,78.1,833,93.3,6.7,2576.0,47.5,17.2,15.2,91.1,3.5,2.8,3.1,36.1,2.8,56.1,0.3,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086000612,Census Tract 6.12; Miami-Dade County; Florida,61.4,2.9,76.4,3.1,0.7,6.7,29.7,80681.0,85162.0,25360.0,5.8,2.0,13.4,3.5,8.1,13.6,19.3,23.8,2.5,8.0,19.6,40.0,14.7,7.1,22.3,41.7,28.8,72.7,27.3,1449.0,4.3,68.8,957,96.9,3.1,3156.0,47.8,14.0,18.4,96.5,3.2,0.2,0.0,28.0,0.7,66.1,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086000705,Census Tract 7.05; Miami-Dade County; Florida,61.1,3.2,81.3,0.0,3.1,10.9,20.8,51003.0,51476.0,24620.0,11.9,12.7,6.9,7.0,9.8,33.6,6.6,7.9,1.5,2.0,18.1,45.3,8.4,15.6,49.8,27.7,6.8,32.0,68.0,1419.0,19.4,38.0,2190,98.2,1.8,4636.0,47.6,18.0,25.5,98.4,1.4,0.0,0.0,30.6,0.0,58.2,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,True,False
12086000710,Census Tract 7.10; Miami-Dade County; Florida,64.2,1.8,66.6,2.7,0.4,17.3,25.8,42564.0,44301.0,18981.0,5.2,15.4,12.7,10.5,17.9,24.3,8.1,5.8,0.0,0.0,23.2,67.5,18.0,14.5,44.9,32.0,8.5,9.0,91.0,1309.0,14.9,48.7,2003,95.8,4.2,4704.0,47.2,18.6,18.2,96.6,3.3,0.0,0.0,32.8,4.5,54.5,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000711,Census Tract 7.11; Miami-Dade County; Florida,53.4,1.2,59.3,4.3,0.0,18.7,26.3,39191.0,68909.0,25750.0,9.0,6.4,13.0,17.3,17.4,16.3,7.5,6.9,1.2,5.1,26.5,53.1,22.0,11.8,53.7,25.1,9.4,27.6,72.4,1417.0,15.1,56.7,2113,98.2,1.8,5786.0,42.5,21.8,18.2,87.6,0.3,12.2,1.4,25.1,12.6,56.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086000712,Census Tract 7.12; Miami-Dade County; Florida,58.8,8.9,68.2,1.3,5.7,20.0,25.5,43706.0,53645.0,19340.0,6.2,5.8,11.3,14.2,23.0,22.2,5.2,6.6,3.8,1.7,20.8,41.7,16.0,5.0,36.9,46.6,11.5,27.4,72.6,1452.0,6.1,76.2,883,97.5,2.5,2451.0,40.4,19.8,12.5,99.6,0.4,0.0,0.0,30.8,0.0,61.9,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086000713,Census Tract 7.13; Miami-Dade County; Florida,51.1,1.6,59.6,0.9,3.8,1.2,29.7,17450.0,41398.0,20381.0,12.5,30.7,16.0,5.2,5.0,6.4,5.7,16.6,1.9,0.0,36.1,40.3,21.4,23.8,48.1,13.1,15.1,28.1,71.9,1600.0,5.4,66.1,1481,97.8,2.2,3036.0,49.2,10.2,21.3,98.5,0.4,1.1,0.0,49.3,1.1,45.7,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000714,Census Tract 7.14; Miami-Dade County; Florida,52.2,2.5,85.1,0.0,0.0,8.6,28.8,43079.0,54038.0,19074.0,7.8,7.8,20.3,8.1,13.3,13.9,17.1,6.2,2.9,2.7,20.0,55.2,14.8,5.8,33.4,45.9,14.9,37.5,62.5,1708.0,4.0,57.4,1644,100.0,0.0,4586.0,49.4,18.0,26.3,96.8,2.9,0.3,0.0,39.3,0.3,55.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086000715,Census Tract 7.15; Miami-Dade County; Florida,55.3,2.9,61.7,2.7,1.5,12.2,41.9,56053.0,88382.0,27337.0,2.9,9.8,4.6,8.7,18.3,18.3,9.8,13.3,9.6,4.7,15.0,31.4,16.2,8.9,26.2,41.0,23.9,62.5,37.5,1834.0,15.4,53.6,1109,95.2,4.8,3507.0,49.6,18.0,26.0,96.0,3.3,0.0,0.7,34.4,0.0,50.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000716,Census Tract 7.16; Miami-Dade County; Florida,50.5,7.1,66.4,4.3,0.0,11.2,29.3,57143.0,67948.0,23427.0,1.9,13.6,12.1,3.8,14.3,9.0,29.8,7.4,4.5,3.6,16.5,34.3,15.7,7.9,36.6,28.4,27.1,78.4,21.6,1854.0,22.0,39.9,860,100.0,0.0,2663.0,44.0,21.3,24.1,93.6,4.0,0.0,2.4,32.5,0.0,57.5,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000717,Census Tract 7.17; Miami-Dade County; Florida,58.5,5.2,70.2,0.0,0.0,9.9,27.0,70586.0,87590.0,29653.0,0.0,6.5,12.2,10.8,9.6,16.8,6.1,18.5,15.2,4.4,14.4,27.0,21.0,11.8,24.3,31.9,31.9,80.4,19.6,1727.0,0.0,57.7,887,98.2,1.8,2648.0,53.5,10.2,26.1,94.0,4.9,0.9,0.0,44.7,3.5,34.7,0.2,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086000718,Census Tract 7.18; Miami-Dade County; Florida,66.2,2.1,72.6,0.0,4.4,4.9,29.8,47446.0,64058.0,23814.0,8.6,7.1,2.3,13.4,18.7,35.4,0.0,5.4,3.2,5.8,17.2,31.2,15.2,16.9,25.6,47.4,10.1,46.7,53.3,1771.0,13.9,70.8,1384,94.6,5.4,3858.0,42.7,11.6,25.9,95.3,4.2,0.5,0.0,27.5,0.5,49.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086000719,Census Tract 7.19; Miami-Dade County; Florida,52.2,7.3,57.6,0.0,0.0,30.5,25.2,37560.0,56576.0,20615.0,2.9,6.4,26.5,11.5,13.2,17.9,3.3,6.4,10.4,1.5,26.3,43.5,12.6,19.0,30.9,44.8,5.3,53.2,46.8,1658.0,7.1,75.0,453,100.0,0.0,1314.0,51.0,11.8,25.1,98.2,1.1,0.4,0.0,39.6,1.4,56.4,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000720,Census Tract 7.20; Miami-Dade County; Florida,52.7,2.9,69.3,0.0,2.9,12.6,27.4,44271.0,64736.0,23668.0,6.8,10.7,13.5,9.7,10.4,16.2,12.1,11.2,6.5,2.9,14.8,47.7,14.8,18.7,32.4,26.2,22.7,39.7,60.3,1435.0,6.1,70.7,1317,95.6,4.4,3498.0,51.1,16.2,24.0,94.5,5.3,0.2,0.0,37.7,0.3,55.7,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086000804,Census Tract 8.04; Miami-Dade County; Florida,51.6,5.3,61.7,5.2,0.0,19.0,32.1,54375.0,62908.0,23228.0,1.3,18.4,9.1,6.7,7.9,26.1,13.8,13.0,1.7,1.9,19.5,40.9,28.1,8.3,27.8,35.3,28.6,36.2,63.8,1863.0,15.6,49.3,1548,97.1,2.9,4151.0,48.5,15.0,25.1,97.4,1.4,1.3,0.0,32.1,1.8,55.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000805,Census Tract 8.05; Miami-Dade County; Florida,53.8,9.2,72.3,0.6,0.9,18.7,26.8,54836.0,82252.0,28528.0,0.8,8.7,6.4,13.3,12.8,19.8,13.2,12.1,5.6,7.4,16.4,43.8,15.2,3.0,32.5,46.1,18.3,56.2,43.8,1675.0,11.5,60.8,1694,98.9,1.1,5244.0,48.9,17.8,23.1,95.5,3.8,0.3,1.1,36.1,2.5,56.3,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086000806,Census Tract 8.06; Miami-Dade County; Florida,49.6,4.1,56.8,2.2,3.4,25.5,34.0,42100.0,48042.0,19905.0,6.8,12.2,13.4,14.0,16.8,19.9,7.2,5.5,4.3,0.0,22.8,51.5,19.6,21.8,44.1,25.4,8.8,24.9,75.1,1329.0,29.7,49.8,1639,96.4,3.6,4084.0,48.6,15.6,28.9,91.7,5.0,0.7,0.8,37.8,2.6,45.8,1.7,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000807,Census Tract 8.07; Miami-Dade County; Florida,60.0,3.0,69.2,2.0,1.2,17.1,24.6,42445.0,47705.0,20082.0,6.6,13.2,15.3,7.6,23.3,13.4,12.3,8.3,0.0,0.0,22.8,41.8,21.3,15.3,36.5,31.2,17.1,12.5,87.5,1242.0,12.8,56.4,1650,98.4,1.6,4013.0,51.2,13.3,19.8,91.5,4.3,0.9,1.4,32.0,0.9,66.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086000808,Census Tract 8.08; Miami-Dade County; Florida,58.6,7.5,72.1,0.6,0.6,17.4,29.9,50243.0,68876.0,25639.0,2.4,8.6,14.7,12.3,11.6,20.2,9.8,7.8,8.4,4.3,17.4,50.5,24.4,9.9,47.6,28.0,14.5,30.8,69.2,1331.0,6.5,58.5,1516,95.3,4.7,3948.0,45.2,14.5,23.3,94.8,3.7,0.3,0.0,36.2,1.4,53.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,True,False
