GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086009024,"Census Tract 90.24, Miami-Dade County, Florida",69.8,1.4,72.7,0.8,0.0,9.4,30.8,58410,60304,22469,4.2,3.4,10.8,10.2,16.3,19.6,22.4,12.7,0.4,0.0,17.1,18.0,27.0,3.2,42.7,49.7,4.4,15.3,84.7,1770,10.2,45.4,2460,85.2,14.8,6079,33.0,21.9,8.9,91.5,1.2,1.3,2.3,88.9,68.5,2019
12086009026,"Census Tract 90.26, Miami-Dade County, Florida",55.9,2.3,73.6,11.6,3.0,0.0,27.9,32386,39598,15978,8.0,3.9,25.0,13.3,22.1,19.9,4.5,2.5,0.8,0.0,19.7,37.4,20.8,9.7,45.6,38.9,5.8,33.1,66.9,1341,11.6,70.2,994,85.0,15.0,2279,44.9,17.3,18.7,94.4,1.4,0.9,0.1,94.3,72.3,2019
12086009027,"Census Tract 90.27, Miami-Dade County, Florida",63.7,8.6,82.7,1.6,0.0,3.5,28.6,44972,52135,22054,9.4,2.6,7.3,12.7,22.6,22.2,11.4,11.7,0.0,0.0,10.9,27.0,15.6,3.6,47.0,46.6,2.8,30.2,69.8,1535,15.3,49.8,1748,86.7,13.3,4105,41.7,16.0,20.2,95.7,2.5,0.6,1.0,94.3,68.4,2019
12086009028,"Census Tract 90.28, Miami-Dade County, Florida",63.4,2.1,84.0,0.3,0.6,5.9,26.7,63438,69305,23638,7.0,2.9,7.4,7.7,10.9,21.0,20.7,18.4,2.4,1.6,12.1,19.6,16.1,3.4,30.1,56.9,9.6,58.0,42.0,1688,2.8,45.0,2109,87.1,12.9,5976,41.4,22.0,16.1,94.0,1.4,0.5,3.1,90.7,71.8,2019
12086009029,"Census Tract 90.29, Miami-Dade County, Florida",57.2,7.8,84.6,0.8,0.5,5.0,34.2,50332,60924,23758,7.3,6.3,6.2,14.0,15.5,19.3,10.5,16.4,4.6,0.0,9.3,25.8,15.6,3.9,34.7,45.5,15.9,60.7,39.3,1696,3.2,68.0,1542,93.6,6.4,4187,44.6,14.7,18.3,97.6,0.4,0.0,0.0,96.1,66.8,2019
12086009030,"Census Tract 90.30, Miami-Dade County, Florida",67.1,5.4,83.6,3.0,3.3,1.0,28.4,46226,53042,20538,8.6,2.9,11.4,13.2,17.6,23.8,9.2,10.2,2.4,0.5,16.4,24.4,18.7,4.0,40.0,48.0,8.1,46.4,53.6,1388,16.2,48.0,1921,92.3,7.7,5345,40.9,18.4,13.9,96.4,0.0,0.4,0.3,95.5,72.6,2019
12086009031,"Census Tract 90.31, Miami-Dade County, Florida",68.9,2.4,75.4,4.8,4.6,5.3,27.1,47851,52702,20488,7.8,6.5,11.6,13.9,15.3,17.8,16.3,10.1,0.7,0.0,19.9,35.1,12.6,6.9,41.9,38.6,12.6,18.6,81.4,1628,9.7,63.3,1487,94.2,5.8,4031,41.5,18.4,12.0,95.3,1.1,0.2,2.3,94.7,79.7,2019
12086009034,"Census Tract 90.34, Miami-Dade County, Florida",61.8,2.8,74.9,0.6,0.6,11.3,26.4,74497,93275,31752,4.3,3.9,3.1,10.0,14.3,14.9,11.4,22.0,7.9,8.1,11.5,13.0,14.1,1.4,42.3,40.8,15.6,59.1,40.9,1867,8.1,51.9,4435,75.0,25.0,10365,40.3,21.0,11.9,93.6,1.3,1.1,2.2,85.2,64.5,2019
12086009035,"Census Tract 90.35, Miami-Dade County, Florida",70.0,3.9,76.1,0.9,3.1,10.3,25.4,55302,80615,32031,3.5,3.2,13.5,13.3,11.0,17.7,14.2,14.6,2.0,7.1,14.2,15.1,19.8,4.3,48.1,35.5,12.1,32.4,67.6,1603,14.4,52.3,3090,73.9,26.1,6006,34.4,23.4,5.4,85.5,2.7,3.0,4.8,85.3,70.0,2019
12086009036,"Census Tract 90.36, Miami-Dade County, Florida",60.7,2.1,83.3,0.2,0.0,11.6,30.7,78837,90571,27208,8.6,2.3,6.4,6.4,8.6,11.6,21.5,16.0,10.6,8.0,15.8,5.5,21.8,1.1,22.3,60.0,16.5,46.8,53.2,1941,7.3,60.4,2986,76.1,23.9,8031,38.7,25.6,7.7,92.5,1.6,1.3,2.4,84.6,72.8,2019
12086009038,"Census Tract 90.38, Miami-Dade County, Florida",73.2,5.2,77.0,0.7,1.4,4.9,28.2,81689,96357,29247,4.4,2.0,6.4,3.6,14.5,12.5,13.6,31.4,5.6,5.9,8.2,13.9,14.3,0.8,25.6,60.9,12.7,32.1,67.9,2150,7.3,49.4,2810,87.2,12.8,8427,34.5,30.4,5.9,87.4,4.9,1.2,4.6,82.0,63.4,2019
12086009039,"Census Tract 90.39, Miami-Dade County, Florida",66.6,2.1,81.1,1.7,0.8,7.7,27.9,84861,92038,29116,3.7,5.0,2.3,2.6,9.7,20.9,19.8,20.5,7.6,7.9,12.5,3.8,18.8,1.0,31.3,58.3,9.5,41.6,58.4,2042,8.5,48.6,2156,69.2,30.8,4952,35.5,27.6,4.8,91.1,1.7,1.5,4.2,84.3,60.3,2019
12086009040,"Census Tract 90.40, Miami-Dade County, Florida",56.9,3.4,76.6,2.0,2.6,5.4,24.9,68810,90465,27435,12.2,4.5,5.0,12.2,7.9,9.6,15.5,13.0,6.4,13.6,14.7,8.1,24.1,3.2,32.1,50.0,14.7,50.5,49.5,2301,9.5,42.1,1247,74.9,25.1,3175,33.0,27.9,7.1,94.6,1.9,0.2,2.5,84.9,76.9,2019
12086009043,"Census Tract 90.43, Miami-Dade County, Florida",68.1,1.2,79.9,1.0,0.0,8.3,33.4,83603,106689,28376,7.4,0.0,4.2,3.0,10.1,18.0,12.3,21.2,13.2,10.6,8.9,10.8,10.1,2.1,18.3,54.4,25.2,68.8,31.2,2496,5.2,63.9,1427,80.1,19.9,4523,28.0,33.5,5.4,92.5,1.3,3.0,2.3,87.5,62.3,2019
12086009044,"Census Tract 90.44, Miami-Dade County, Florida",57.2,4.8,71.0,0.0,0.9,9.5,27.7,68393,86095,21610,13.4,2.5,11.1,3.3,6.5,17.3,11.6,15.7,9.1,9.5,26.7,5.2,18.8,0.4,20.6,56.9,22.1,47.9,52.1,1989,7.1,73.3,952,78.9,21.1,3111,31.6,34.1,5.0,94.7,0.2,2.8,0.9,90.6,75.3,2019
12086009046,"Census Tract 90.46, Miami-Dade County, Florida",64.6,4.2,82.9,1.0,0.0,3.2,27.6,62750,78582,20772,8.4,0.0,4.4,14.5,12.5,18.0,19.8,10.8,9.0,2.6,18.1,8.7,27.4,0.0,20.9,64.5,14.5,31.7,68.3,2048,17.5,58.8,433,79.4,20.6,1411,36.0,27.6,6.1,93.4,0.0,2.4,1.6,93.8,81.5,2019
12086009047,"Census Tract 90.47, Miami-Dade County, Florida",69.8,2.3,75.8,1.6,0.4,4.3,27.0,74050,89009,24636,2.8,6.5,5.3,5.9,8.7,21.9,12.5,24.1,6.8,5.6,10.9,5.8,16.0,0.8,22.0,59.3,17.9,54.7,45.3,2290,14.0,58.4,1065,84.4,15.6,3395,32.1,30.0,5.8,91.6,3.4,0.3,1.4,89.7,70.8,2019
12086009100,"Census Tract 91, Miami-Dade County, Florida",45.5,8.6,82.6,2.6,0.7,3.5,26.9,40995,47738,13967,9.6,7.3,14.1,10.7,21.6,16.6,10.7,8.8,0.0,0.6,18.6,47.6,21.8,5.4,42.1,38.1,14.3,33.3,66.7,1294,9.1,55.8,1866,95.9,4.1,7792,39.8,14.7,17.0,89.5,8.9,0.9,0.0,84.8,66.1,2019
12086009200,"Census Tract 92, Miami-Dade County, Florida",53.6,1.7,83.7,0.2,0.2,8.4,29.8,63906,81785,24958,6.8,5.4,9.3,6.0,6.3,26.5,12.0,13.7,8.5,5.4,10.4,21.9,13.7,7.4,15.0,47.4,30.3,84.6,15.4,1842,5.9,74.5,1006,95.9,4.1,3591,45.1,15.2,20.3,96.4,0.3,0.6,0.0,92.7,67.8,2019
12086009305,"Census Tract 93.05, Miami-Dade County, Florida",67.2,1.7,84.2,1.4,0.0,6.2,32.0,90074,116637,40678,2.2,3.0,4.8,5.2,14.1,12.7,11.1,13.5,19.8,13.5,3.6,11.1,9.9,0.4,39.5,37.2,22.9,77.1,22.9,1470,20.2,46.6,1959,98.6,1.4,5715,40.8,21.9,15.2,94.0,0.8,2.3,1.7,83.5,47.5,2019
12086009306,"Census Tract 93.06, Miami-Dade County, Florida",55.4,1.1,82.4,0.8,0.0,3.3,27.7,33750,47355,17891,9.8,12.4,15.3,12.4,11.7,18.3,9.7,8.0,2.4,0.0,20.8,29.6,15.8,7.1,41.8,33.3,17.8,59.2,40.8,1333,11.9,60.1,2541,97.4,2.6,7073,45.7,16.9,24.7,93.6,2.9,2.1,0.0,93.2,73.4,2019
12086009307,"Census Tract 93.07, Miami-Dade County, Florida",49.3,5.0,85.8,1.3,0.0,2.9,29.5,36411,46868,18021,19.6,12.1,9.1,6.2,22.4,15.8,7.4,3.1,1.2,3.1,20.1,55.2,19.4,15.9,50.7,19.8,13.7,37.7,62.3,1007,12.9,48.1,2343,98.4,1.6,6882,43.0,17.8,18.0,90.1,0.6,1.1,2.3,96.4,75.3,2019
12086009308,"Census Tract 93.08, Miami-Dade County, Florida",56.0,7.6,84.8,1.3,0.2,3.3,25.8,29160,42880,15534,13.9,9.2,19.6,16.2,10.6,12.5,7.4,7.8,2.0,0.9,33.0,60.3,16.3,7.3,47.8,29.0,15.9,29.8,70.2,1144,13.4,69.1,2455,95.8,4.2,7440,40.7,20.3,18.2,89.0,1.6,0.9,2.5,94.0,75.9,2019
12086009309,"Census Tract 93.09, Miami-Dade County, Florida",51.9,4.8,72.1,1.4,1.9,12.6,27.7,30554,40894,16337,8.9,17.5,19.6,8.1,10.6,19.8,8.8,5.8,0.0,0.9,27.1,38.6,20.5,6.9,49.0,33.3,10.9,53.8,46.2,1099,0.0,67.2,2493,99.4,0.6,6855,46.0,16.6,22.7,95.9,2.4,0.0,0.0,96.0,75.8,2019
12086009311,"Census Tract 93.11, Miami-Dade County, Florida",50.7,5.8,84.8,0.0,0.0,5.3,32.6,37750,53424,18815,15.6,6.7,17.5,8.5,15.9,11.5,7.0,13.7,1.8,1.9,25.5,37.7,21.5,7.9,31.8,38.1,22.3,66.3,33.7,1233,9.9,70.3,2113,92.1,7.9,6255,47.3,13.9,20.8,95.6,0.0,1.8,0.0,95.7,66.0,2019
12086009312,"Census Tract 93.12, Miami-Dade County, Florida",66.2,3.9,84.5,1.2,3.8,2.6,33.2,60129,65958,29606,10.0,6.3,1.4,8.1,17.4,24.0,14.1,12.4,4.4,1.9,18.2,11.1,13.3,4.2,50.0,39.1,6.8,17.1,82.9,1541,10.4,40.7,2564,91.3,8.7,5395,41.6,17.9,16.2,85.9,5.5,0.8,2.8,82.8,58.4,2019
12086009313,"Census Tract 93.13, Miami-Dade County, Florida",67.9,1.8,91.5,0.0,0.0,1.0,30.6,55464,83442,32226,9.7,2.8,8.3,13.8,11.5,14.4,15.3,12.7,3.9,7.5,17.8,13.3,12.5,7.1,35.6,42.4,15.0,58.7,41.3,1452,6.6,54.7,2039,95.3,4.7,5490,40.2,20.9,12.8,94.4,0.2,2.3,0.5,84.2,46.5,2019
12086009314,"Census Tract 93.14, Miami-Dade County, Florida",54.7,4.4,63.0,4.0,0.8,19.8,28.3,26346,34404,13638,14.9,9.8,21.1,26.1,9.5,7.2,5.3,5.5,0.7,0.0,30.1,54.6,20.5,15.2,47.4,27.3,10.1,22.7,77.3,991,5.4,73.7,1560,96.9,3.1,4418,43.0,18.8,16.6,88.1,3.0,2.2,0.0,95.5,73.9,2019
12086009315,"Census Tract 93.15, Miami-Dade County, Florida",47.7,3.8,72.5,0.0,2.7,11.1,28.4,22039,35191,15956,11.7,20.4,19.5,17.2,10.2,9.1,6.5,4.8,0.0,0.6,27.0,52.5,12.0,24.1,39.7,27.0,9.3,33.9,66.1,1213,13.8,69.2,1466,89.8,10.2,3276,51.1,14.8,33.6,92.7,2.5,2.1,0.0,94.3,82.6,2019
12086009400,"Census Tract 94, Miami-Dade County, Florida",52.2,7.6,77.5,5.4,0.9,5.1,35.1,58469,65115,18197,7.7,2.4,12.1,10.0,8.1,25.1,19.9,9.1,3.7,2.0,18.0,35.0,18.3,5.4,26.2,45.5,22.9,80.2,19.8,1662,4.3,70.2,1614,91.4,8.6,6364,36.3,24.0,14.9,27.8,69.5,2.0,0.0,30.9,28.9,2019
12086009501,"Census Tract 95.01, Miami-Dade County, Florida",56.9,7.8,85.5,7.8,0.0,0.7,31.5,38689,45583,15450,13.0,4.1,14.0,14.5,16.5,20.4,8.6,8.4,0.5,0.0,26.2,25.3,26.6,6.7,47.8,36.6,9.0,39.3,60.7,1182,4.0,69.7,1937,84.5,15.5,5342,31.4,31.1,8.5,8.9,90.2,0.3,0.0,11.5,37.3,2019
12086009503,"Census Tract 95.03, Miami-Dade County, Florida",46.8,8.7,87.0,1.4,0.0,3.1,31.8,48523,57281,18551,13.4,3.3,9.6,10.5,14.9,20.7,18.3,4.8,3.0,1.6,20.5,24.8,17.5,5.9,33.6,44.3,16.2,69.3,30.7,1270,8.0,58.9,1303,93.1,6.9,4253,37.6,26.9,16.8,13.6,86.4,0.0,0.0,14.9,19.2,2019
12086009504,"Census Tract 95.04, Miami-Dade County, Florida",56.0,6.0,86.8,6.6,0.0,2.1,32.2,62114,71529,21468,3.1,5.0,8.4,14.3,8.4,21.1,16.8,15.1,5.6,2.3,11.0,26.2,15.1,4.1,25.9,37.8,32.2,82.5,17.5,1768,25.8,38.7,1324,93.7,6.3,4931,40.7,21.6,17.3,21.7,75.7,0.3,0.0,19.2,30.4,2019
12086009600,"Census Tract 96, Miami-Dade County, Florida",60.0,7.8,79.5,9.3,0.0,0.9,30.8,36003,45514,17271,6.6,4.2,15.2,21.3,16.8,22.0,8.3,3.1,2.6,0.0,17.8,25.9,25.2,8.4,47.9,30.1,13.7,33.7,66.3,1174,10.3,54.1,2484,92.0,8.0,7148,34.1,19.6,15.6,18.5,80.3,0.2,0.1,17.6,43.2,2019
12086009703,"Census Tract 97.03, Miami-Dade County, Florida",61.0,3.5,76.6,0.0,0.0,11.6,29.9,104708,177439,53683,0.0,1.1,7.0,1.0,7.0,12.4,14.1,17.5,11.4,28.5,1.6,6.8,8.4,1.5,13.6,64.3,20.5,89.7,10.3,2159,23.1,52.7,1085,84.0,16.0,3157,43.1,29.6,17.6,93.9,2.6,1.6,1.4,33.8,35.2,2019
12086009704,"Census Tract 97.04, Miami-Dade County, Florida",62.2,4.0,81.6,0.5,1.9,6.8,25.9,92031,134846,43861,2.1,1.4,5.4,3.8,12.9,15.0,13.2,17.1,8.5,20.5,4.3,4.0,5.8,1.3,28.6,46.0,24.1,77.9,22.1,1353,8.2,35.3,1839,87.9,12.1,5213,40.9,22.5,18.7,87.3,5.4,0.6,3.6,38.2,37.7,2019
12086009705,"Census Tract 97.05, Miami-Dade County, Florida",57.6,5.3,90.0,5.1,0.0,0.6,34.9,33125,40392,22614,16.0,2.2,18.8,14.6,23.9,15.0,1.5,4.0,4.0,0.0,17.5,12.5,18.2,15.0,57.9,25.9,1.2,62.4,37.6,1200,6.8,62.0,2449,83.3,16.7,3883,53.3,8.7,23.0,76.8,15.9,0.7,0.3,55.0,74.1,2019
12086009706,"Census Tract 97.06, Miami-Dade County, Florida",68.3,2.7,76.7,9.7,0.0,8.2,30.0,47234,83999,38920,10.7,4.4,13.0,10.2,14.4,20.5,9.4,9.4,2.0,5.9,13.2,6.6,21.9,10.4,52.1,28.8,8.7,65.5,34.5,1118,15.2,53.0,1877,85.3,14.7,3602,44.8,19.7,13.6,81.4,14.5,0.0,0.2,58.1,59.6,2019
12086009803,"Census Tract 98.03, Miami-Dade County, Florida",63.5,7.5,84.3,3.5,0.2,2.7,34.6,49179,68504,21969,2.3,1.2,13.4,11.7,22.7,18.0,13.9,9.1,4.4,3.4,6.1,20.9,17.1,1.7,43.6,39.6,15.1,61.9,38.1,1704,15.6,60.0,2134,90.0,10.0,6648,35.7,25.9,10.9,39.7,55.1,0.5,0.4,35.5,45.8,2019
12086009804,"Census Tract 98.04, Miami-Dade County, Florida",55.7,11.8,82.1,3.0,0.5,2.6,35.4,72813,84131,25913,3.7,2.7,4.9,7.7,12.4,19.4,15.6,22.7,5.9,5.1,7.2,9.4,24.3,1.1,21.3,45.5,32.1,92.4,7.6,1859,12.9,35.5,996,94.2,5.8,3341,38.4,17.2,12.3,45.6,47.9,2.8,1.9,30.5,48.4,2019
12086009806,"Census Tract 98.06, Miami-Dade County, Florida",54.8,7.4,92.3,2.1,0.0,2.7,32.2,43520,50707,22871,6.8,0.0,17.5,16.6,20.7,27.1,6.0,3.0,0.4,1.9,13.5,16.7,20.4,6.0,57.7,25.1,11.2,64.2,35.8,1223,0.0,51.5,1317,87.4,12.6,2839,38.4,16.4,24.0,47.9,51.0,0.0,0.4,25.9,44.9,2019
12086009807,"Census Tract 98.07, Miami-Dade County, Florida",66.8,4.7,88.9,2.0,0.9,3.0,32.9,68224,74920,28186,3.3,2.4,3.7,7.6,16.5,26.3,13.4,20.3,6.5,0.0,10.1,14.5,14.9,3.2,39.0,40.7,17.1,55.9,44.1,1575,1.5,39.2,2668,95.1,4.9,7247,42.2,18.8,13.0,35.8,60.1,2.5,1.0,27.6,46.7,2019
12086009808,"Census Tract 98.08, Miami-Dade County, Florida",59.6,7.0,78.3,2.7,1.5,4.9,33.2,41528,54012,27816,10.5,6.2,13.4,14.9,12.6,22.1,7.2,8.8,3.0,1.4,11.1,13.7,16.5,13.0,60.1,21.0,6.0,50.7,49.3,1151,16.8,46.4,3365,82.6,17.4,5519,47.4,12.1,21.8,49.2,36.3,7.1,2.4,40.8,53.1,2019
12086009901,"Census Tract 99.01, Miami-Dade County, Florida",66.0,3.6,88.2,4.2,0.0,1.1,32.2,49164,60452,20688,5.7,3.5,8.8,13.6,19.9,17.9,11.4,17.0,1.4,0.8,16.0,21.7,15.9,6.1,53.0,26.8,14.0,42.6,57.4,1238,17.2,53.5,3496,95.6,4.4,10815,30.8,29.4,10.0,14.4,81.2,0.4,3.2,11.9,32.7,2019
12086009903,"Census Tract 99.03, Miami-Dade County, Florida",54.3,13.3,84.4,3.5,0.4,2.8,30.9,56004,72110,22976,9.5,6.7,3.8,12.5,14.5,13.8,13.4,13.8,8.0,4.2,13.2,22.1,21.5,4.8,44.1,22.8,28.3,75.6,24.4,1885,8.3,76.5,1454,96.5,3.5,5258,37.6,22.1,15.2,6.3,90.6,1.9,0.6,8.3,20.1,2019
12086009904,"Census Tract 99.04, Miami-Dade County, Florida",56.0,14.4,88.9,3.2,0.0,1.0,33.1,38163,41027,15117,6.0,3.8,14.3,15.4,30.6,22.5,4.3,3.1,0.0,0.0,15.8,39.9,17.5,2.0,67.2,23.4,7.5,35.6,64.4,1128,10.8,63.2,1055,90.9,9.1,2995,30.2,25.9,8.8,9.0,81.3,6.9,0.0,18.9,32.9,2019
12086009905,"Census Tract 99.05, Miami-Dade County, Florida",57.5,6.2,89.8,4.1,0.0,0.9,31.9,60616,70079,18701,3.4,7.3,9.1,9.8,12.0,16.5,16.5,19.3,2.4,3.7,13.1,22.9,24.5,1.8,35.9,31.2,31.2,78.4,21.6,1479,6.5,59.4,1408,93.3,6.7,5936,33.0,24.2,12.5,9.1,83.2,4.4,0.8,6.6,34.7,2019
12086009906,"Census Tract 99.06, Miami-Dade County, Florida",58.9,8.4,84.1,11.5,0.1,1.4,34.4,57675,58888,16683,9.5,2.4,7.6,14.0,11.1,27.8,16.0,8.6,1.9,1.3,16.2,24.7,18.6,2.5,26.5,42.1,28.8,79.5,20.5,1574,7.9,59.4,1541,96.1,3.9,6111,35.4,24.5,12.5,13.2,80.8,1.0,0.0,16.3,38.7,2019
12086010001,"Census Tract 100.01, Miami-Dade County, Florida",50.5,10.0,80.1,3.2,0.0,1.6,33.8,42421,57789,17647,10.7,4.2,12.4,9.7,24.5,13.6,12.4,7.6,3.4,1.6,28.4,35.9,20.2,4.8,37.3,36.4,21.5,73.8,26.2,1571,7.4,80.5,1797,91.8,8.2,6856,39.3,25.0,14.9,33.8,64.0,1.5,0.5,35.2,29.1,2019
12086010005,"Census Tract 100.05, Miami-Dade County, Florida",49.6,2.6,87.4,0.4,3.3,1.4,31.1,45597,54156,18914,6.7,1.7,15.8,10.0,23.4,16.8,16.6,5.4,2.4,1.1,15.5,30.2,17.8,0.6,22.9,43.8,32.6,76.0,24.0,1386,12.8,40.6,2146,96.1,3.9,6818,47.2,13.9,27.3,69.9,23.2,2.5,0.0,69.6,54.8,2019
12086010006,"Census Tract 100.06, Miami-Dade County, Florida",53.6,3.7,87.0,5.5,2.3,0.8,33.2,42777,52214,15356,6.9,2.0,15.2,16.4,25.5,14.3,8.1,7.2,1.7,2.7,21.2,31.7,21.9,8.2,33.3,39.8,18.8,71.0,29.0,1278,17.3,48.0,2056,98.2,1.8,7808,34.4,31.4,15.7,46.4,44.5,1.3,0.0,49.9,37.3,2019
12086010009,"Census Tract 100.09, Miami-Dade County, Florida",48.1,3.6,88.0,4.3,0.0,3.0,34.5,46619,55715,20052,10.4,7.3,8.9,14.1,18.2,16.4,10.9,10.9,1.7,1.4,17.2,32.8,11.3,10.7,29.9,34.3,25.2,87.3,12.7,1159,0.0,60.0,2163,95.0,5.0,6808,47.2,14.4,22.6,53.2,41.2,2.5,0.0,59.4,45.7,2019
12086010010,"Census Tract 100.10, Miami-Dade County, Florida",53.5,12.1,87.5,6.8,0.0,1.9,32.1,50481,51587,15984,10.0,10.5,11.0,9.9,7.4,26.7,9.1,14.3,1.1,0.0,27.9,45.1,16.6,10.4,29.1,25.7,34.9,62.2,37.8,1352,6.3,49.5,1293,85.2,14.8,4339,34.7,19.9,13.0,60.2,34.0,0.0,0.0,64.3,49.7,2019
12086010011,"Census Tract 100.11, Miami-Dade County, Florida",50.7,14.8,86.8,7.7,0.6,0.0,33.9,24243,33423,11886,18.4,6.7,27.1,12.1,14.3,12.0,5.7,2.9,0.8,0.0,37.5,48.5,19.0,17.0,45.2,28.9,8.9,34.6,65.4,1076,16.4,59.4,2246,95.5,4.5,6900,32.2,34.4,12.6,14.6,81.4,2.6,0.0,19.2,28.9,2019
12086010012,"Census Tract 100.12, Miami-Dade County, Florida",57.5,6.0,81.4,9.1,0.2,2.3,32.8,50019,63272,18287,1.7,4.1,11.1,11.1,22.0,15.9,14.8,16.3,2.5,0.5,15.2,37.2,25.3,4.8,27.6,39.2,28.4,76.6,23.4,1596,9.9,71.0,1555,91.9,8.1,5799,35.2,23.2,9.4,17.6,78.1,0.2,0.5,21.6,31.1,2019
12086010013,"Census Tract 100.13, Miami-Dade County, Florida",57.6,6.7,88.4,0.9,0.0,0.0,35.1,65110,70057,21673,4.5,4.5,7.4,13.1,8.6,17.5,26.2,9.8,7.0,1.3,22.3,23.1,16.7,2.5,22.1,42.6,32.9,89.5,10.5,2054,0.0,39.3,1186,92.8,7.2,4040,43.7,17.5,15.5,61.0,30.1,0.9,5.1,64.6,60.4,2019
12086010015,"Census Tract 100.15, Miami-Dade County, Florida",56.4,5.7,89.8,0.3,0.0,0.0,33.7,32984,41862,13877,8.1,13.6,14.6,15.9,19.3,13.1,7.7,6.3,1.3,0.0,28.1,44.1,28.0,5.5,37.5,21.4,35.5,57.8,42.2,882,0.0,81.1,1178,95.4,4.6,3932,38.4,25.4,9.9,88.9,5.7,0.0,0.0,86.6,60.9,2019
12086010016,"Census Tract 100.16, Miami-Dade County, Florida",55.1,7.1,83.1,3.8,0.0,5.9,35.5,53988,60135,17566,5.9,1.9,15.9,6.0,16.7,20.4,19.9,10.7,1.3,1.4,15.4,20.9,15.4,1.4,27.6,43.5,27.5,81.2,18.8,1852,0.0,53.4,1306,95.1,4.9,5040,41.4,24.8,20.7,75.7,16.2,0.6,0.0,79.6,58.5,2019
12086010193,"Census Tract 101.93, Miami-Dade County, Florida",68.5,1.1,77.9,3.2,1.0,2.4,40.7,102670,116800,31758,2.2,1.6,3.4,6.3,2.3,17.8,15.4,21.6,18.0,11.4,12.3,4.7,5.1,1.0,24.8,44.7,29.5,81.7,18.3,2429,24.8,34.2,1199,96.7,3.3,4612,35.0,28.3,9.7,76.2,4.8,6.3,6.0,76.8,47.2,2019
12086010198,"Census Tract 101.98, Miami-Dade County, Florida",65.2,4.4,91.6,0.7,0.6,4.0,39.1,98750,123724,34956,1.2,3.4,0.0,6.4,8.6,18.6,12.7,23.1,12.6,13.3,2.1,5.4,14.1,0.0,16.3,45.5,38.2,87.3,12.7,2295,0.0,78.5,993,97.4,2.6,3637,37.4,24.6,10.6,75.0,11.4,3.0,3.0,64.8,43.2,2019
12086010201,"Census Tract 102.01, Miami-Dade County, Florida",64.8,2.2,80.8,0.5,0.0,9.3,39.9,80000,90805,26405,2.0,0.6,11.5,8.0,12.4,11.2,17.0,27.4,3.5,6.2,8.5,16.1,14.4,3.1,17.1,28.9,50.9,89.2,10.8,-666666666,41.0,59.0,1220,93.3,6.7,4269,39.5,22.3,9.5,81.1,10.1,2.5,0.0,75.2,50.4,2019
12086010204,"Census Tract 102.04, Miami-Dade County, Florida",57.0,7.5,85.7,2.8,0.0,2.1,40.0,67880,84538,25961,6.5,5.1,9.1,7.5,6.8,23.8,12.0,12.9,11.6,4.7,14.8,22.4,17.9,1.3,22.8,44.6,31.3,76.0,24.0,1709,8.0,34.7,1945,99.1,0.9,7258,40.2,19.8,14.7,84.0,11.4,0.7,1.8,77.4,51.3,2019
12086010205,"Census Tract 102.05, Miami-Dade County, Florida",53.0,5.8,88.8,1.3,0.3,2.6,40.7,42308,58166,17923,7.9,4.3,13.5,19.4,9.3,24.0,13.1,4.9,2.9,0.8,15.0,31.7,21.3,5.8,26.8,40.3,27.1,69.6,30.4,1471,14.5,61.1,1405,94.4,5.6,5070,44.8,18.0,18.7,77.5,10.8,0.5,1.2,78.3,61.0,2019
12086010207,"Census Tract 102.07, Miami-Dade County, Florida",54.4,6.3,66.4,9.0,1.1,0.0,44.1,27269,35237,14612,16.0,12.2,16.2,13.6,19.9,10.8,8.6,2.7,0.0,0.0,34.2,43.7,20.1,19.2,51.4,25.7,3.8,9.2,90.8,1068,14.2,50.7,1663,89.4,10.6,3851,35.5,25.4,16.6,72.5,22.0,1.6,0.0,74.8,56.1,2019
12086010208,"Census Tract 102.08, Miami-Dade County, Florida",56.4,5.6,74.3,3.8,0.3,1.7,35.6,29000,38726,14023,12.8,7.9,20.1,17.2,10.8,19.1,7.9,3.4,0.8,0.0,18.6,48.2,22.9,20.2,40.8,25.6,13.4,33.6,66.4,1122,14.8,57.3,1653,92.3,7.7,5049,37.2,23.0,15.7,68.8,20.6,1.1,5.8,68.2,56.7,2019
