tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,has_bus,routes_serving,transit_jobs_15min,transit_workers_15min,auto_jobs_15min,transit_auto_ratio_15min,transit_jobs_30min,transit_workers_30min,auto_jobs_30min,transit_auto_ratio_30min,transit_jobs_45min,transit_workers_45min,auto_jobs_45min,transit_auto_ratio_45min,transit_jobs_60min,transit_workers_60min,auto_jobs_60min,transit_auto_ratio_60min,bike_lts2_jobs_30min,bike_lts3_jobs_30min,n_census_blocks,rt_active_vehicles,rt_active_trips,pct_public_transit,pct_drove_alone,pct_walked,unemployment_rate,transit_desert
12086010022,Census Tract 100.22; Miami-Dade County; Florida,3153,1672,1501,171,1453,1204,137,0,0,0,112,30.6,-666666666,78858,24849,-888888888,-888888888,-888888888,0,197,156,60,66,325,458,270,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,82.86,0.0,10.23,0
12086010023,Census Tract 100.23; Miami-Dade County; Florida,1622,952,774,178,774,505,42,44,14,37,132,44.8,37407,46898,22188,-888888888,-888888888,-888888888,0,14,4,0,180,100,222,354,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,5.68,65.25,1.81,18.7,0
12086010024,Census Tract 100.24; Miami-Dade County; Florida,3418,1778,1687,91,1687,1107,385,72,0,71,52,32.6,44282,67424,24056,-888888888,-888888888,-888888888,0,54,0,174,130,193,306,567,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.27,65.62,0.0,5.12,0
12086010025,Census Tract 100.25; Miami-Dade County; Florida,3192,1942,1920,22,1920,1439,178,23,14,85,181,34.2,70986,76134,25483,-888888888,-888888888,-888888888,0,207,35,11,317,263,344,579,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.2,74.95,0.73,1.13,0
12086010026,Census Tract 100.26; Miami-Dade County; Florida,1629,982,935,47,935,745,61,0,0,4,125,27.9,40000,44831,18653,-888888888,-888888888,-888888888,38,318,13,45,118,16,72,316,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,79.68,0.0,4.79,0
12086010193,Census Tract 101.93; Miami-Dade County; Florida,4001,2545,2479,66,2402,1909,182,0,37,14,260,33.1,114250,129607,40446,-888888888,-888888888,-888888888,16,100,175,88,407,114,1286,294,0,0,,,0,0,0,,488.1304347826087,1284.5652173913043,55514.782608695656,0.0088,1793.5869565217392,5722.347826086957,495269.47826086957,0.0036,4770.130434782609,15707.130434782608,1280406.6304347827,0.0037,15092.673913043478,35387.413043478264,1930057.8260869565,0.0078,1323.195652173913,19278.652173913044,46.0,0,0,0.0,79.48,1.54,2.59,0
12086010198,Census Tract 101.98; Miami-Dade County; Florida,3035,2041,1973,68,1965,1268,207,43,0,27,420,36.6,144140,157334,44881,-888888888,-888888888,-888888888,3,105,33,45,167,176,936,421,2,146,1.0,73.0,0,0,1,152,132.77777777777777,1350.5555555555557,45594.77777777778,0.0029,1440.9333333333334,6960.955555555555,381466.6,0.0038,5906.622222222222,17657.8,1139664.177777778,0.0052,22208.466666666667,36946.35555555556,1843886.9555555556,0.012,804.8222222222222,15060.488888888889,45.0,0,0,2.19,64.53,0.0,3.33,0
12086010201,Census Tract 102.01; Miami-Dade County; Florida,3987,2348,2252,96,2213,1465,350,23,0,99,276,42.7,101919,121496,37492,-888888888,-888888888,-888888888,23,324,129,10,199,205,867,423,0,0,,,0,0,0,,118.34078212290503,374.3296089385475,43864.51955307263,0.0027,967.608938547486,2066.541899441341,310895.85474860336,0.0031,3117.0055865921786,6798.212290502794,996907.8770949721,0.0031,9403.731843575419,17580.977653631286,1765429.7094972066,0.0053,648.5195530726257,12051.04469273743,179.0,0,0,1.04,66.2,0.0,4.09,0
12086010205,Census Tract 102.05; Miami-Dade County; Florida,3943,2320,2233,87,2166,1721,146,91,0,59,149,33.7,63295,74850,25062,-888888888,-888888888,-888888888,0,383,111,21,298,167,572,502,18,2088,2.0,116.0,0,0,1,"137, 52, 97",689.1234567901234,3081.9506172839506,73647.34567901235,0.0094,6483.716049382716,14905.271604938273,530786.1728395062,0.0122,21498.864197530864,40702.88888888889,1342492.6049382717,0.016,50429.49382716049,85856.83950617284,1958352.148148148,0.0258,1397.1604938271605,22319.35802469136,81.0,0,0,4.2,79.46,0.0,3.75,0
12086010207,Census Tract 102.07; Miami-Dade County; Florida,3509,2219,1971,217,2002,1235,494,108,27,80,58,38.8,35596,47826,20370,-888888888,-888888888,-888888888,13,263,53,46,270,188,332,698,19,2279,2.0,119.94736842105263,0,0,1,"107, 52, 601, 602, 97",2418.901639344262,1643.2295081967213,83767.67213114754,0.0289,12253.934426229509,12649.147540983606,557972.262295082,0.022,30888.0,44632.49180327869,1388946.1639344261,0.0222,70209.08196721312,94428.90163934426,1975659.8032786886,0.0355,8332.655737704918,26940.131147540982,61.0,3,1,5.39,61.69,1.35,9.78,0
12086010208,Census Tract 102.08; Miami-Dade County; Florida,3876,2293,2195,98,2144,1745,178,37,0,113,71,31.2,56513,61842,21029,-888888888,-888888888,-888888888,35,254,66,38,372,146,421,640,19,2706,2.0,142.42105263157896,0,0,1,"52, 97",1342.48,2889.52,82536.8,0.0163,9432.34,14478.28,556839.86,0.0169,25212.4,41417.6,1387744.24,0.0182,57185.74,87456.68,1972654.46,0.029,4269.48,24295.12,50.0,1,1,1.73,81.39,0.0,4.27,0
12086010209,Census Tract 102.09; Miami-Dade County; Florida,5228,3132,2922,210,2885,2128,330,25,0,54,348,37.8,74879,91481,26431,-888888888,-888888888,-888888888,80,277,111,87,384,357,718,296,0,0,,,0,0,0,,240.95,1713.75,48684.96666666667,0.0049,1739.95,9093.566666666668,446363.45,0.0039,11883.283333333333,25773.416666666668,1212169.7,0.0098,35915.65,62593.55,1900510.1833333333,0.0189,7682.483333333334,24379.116666666665,60.0,0,0,0.87,73.76,0.0,6.7,0
12086010211,Census Tract 102.11; Miami-Dade County; Florida,3728,2668,2408,260,2300,1890,242,0,0,17,151,39.8,66323,73081,23332,-888888888,-888888888,-888888888,14,316,27,20,349,303,376,696,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,82.17,0.0,9.75,0
12086010212,Census Tract 102.12; Miami-Dade County; Florida,2443,1855,1825,30,1790,1512,64,5,0,0,209,31.5,140000,169827,45108,-888888888,-888888888,-888888888,65,189,36,75,230,85,615,426,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.28,84.47,0.0,1.62,0
12086010213,Census Tract 102.13; Miami-Dade County; Florida,4208,2289,2082,207,2003,1732,229,33,0,9,0,32.6,44021,59130,18432,-888888888,-888888888,-888888888,0,108,71,76,224,241,376,570,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.65,86.47,0.0,9.04,0
12086010214,Census Tract 102.14; Miami-Dade County; Florida,1409,776,691,20,743,604,28,0,0,0,111,41.8,53819,78759,33531,-888888888,-888888888,-888888888,34,146,131,0,91,117,192,11,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,81.29,0.0,2.58,0
12086010301,Census Tract 103.01; Miami-Dade County; Florida,2732,1593,1465,128,1465,1196,182,0,69,0,18,31.8,97395,115212,33651,-888888888,-888888888,-888888888,57,324,15,36,218,182,475,54,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,81.64,4.71,8.04,0
12086010302,Census Tract 103.02; Miami-Dade County; Florida,2478,1513,1477,36,1470,957,382,0,0,0,131,53.1,79297,94255,26649,-888888888,-888888888,-888888888,196,83,57,35,108,218,338,244,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,65.1,0.0,2.38,0
12086010303,Census Tract 103.03; Miami-Dade County; Florida,3187,1217,1126,91,1126,752,165,17,27,65,100,30.4,71250,138876,47631,-888888888,-888888888,-888888888,50,104,27,79,187,170,452,120,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.51,66.79,2.4,7.48,0
12086010400,Census Tract 104; Miami-Dade County; Florida,4650,3345,3210,135,3119,2656,133,187,12,0,131,42.6,80306,112241,34748,-888888888,-888888888,-888888888,239,141,50,29,426,113,1299,577,12,2096,1.0,174.66666666666666,0,0,1,"601, 602",249.24183006535947,567.6470588235294,44714.95424836601,0.0056,2728.607843137255,4680.745098039216,324919.02614379086,0.0084,14877.797385620916,24165.59477124183,1045692.7843137255,0.0142,43693.82352941176,65790.27450980392,1788030.973856209,0.0244,4172.503267973856,20710.29411764706,153.0,1,3,6.0,85.16,0.38,4.04,0
12086010501,Census Tract 105.01; Miami-Dade County; Florida,4845,2861,2488,373,2435,1867,289,194,0,25,60,38.0,42718,58700,20290,-888888888,-888888888,-888888888,142,162,132,85,420,340,490,686,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,7.97,76.67,0.0,13.04,0
12086010502,Census Tract 105.02; Miami-Dade County; Florida,8097,5775,5451,324,5335,3456,467,235,0,0,1177,40.3,93706,108687,29560,-888888888,-888888888,-888888888,0,284,220,153,353,661,1979,941,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.4,64.78,0.0,5.61,0
12086010604,Census Tract 106.04; Miami-Dade County; Florida,3586,2619,2432,187,2360,1725,102,32,18,82,401,38.3,123167,128451,41306,-888888888,-888888888,-888888888,11,377,143,20,282,160,1064,305,13,598,2.0,46.0,0,0,1,"287, 500, 97",346.48192771084337,1742.2530120481927,44928.65060240964,0.0077,3840.8192771084337,9581.722891566265,477151.9277108434,0.008,19350.807228915663,28847.481927710844,1213056.0,0.016,51072.5421686747,65374.32530120482,1897649.0240963856,0.0269,1528.5301204819277,28410.698795180724,83.0,0,0,1.36,73.09,0.76,7.14,0
12086010608,Census Tract 106.08; Miami-Dade County; Florida,4493,2930,2804,126,2729,1952,230,79,9,34,425,39.0,76722,96187,30054,-888888888,-888888888,-888888888,20,301,97,66,239,177,1144,480,3,180,1.0,60.0,0,0,1,97,339.9868421052632,2507.2631578947367,57515.90789473684,0.0059,3988.3289473684213,11492.421052631578,498505.2368421053,0.008,16844.157894736843,30899.263157894737,1278181.6842105263,0.0132,41672.56578947369,65202.42105263158,1930718.9868421052,0.0216,937.421052631579,24785.447368421053,76.0,0,0,2.89,71.53,0.33,4.3,0
12086010609,Census Tract 106.09; Miami-Dade County; Florida,4920,3017,2962,55,2555,2204,262,17,0,0,72,31.7,46283,56599,20775,-888888888,-888888888,-888888888,0,265,103,63,668,267,493,754,20,5039,6.0,251.95,0,0,1,"107, 137, 287, 35, 500, 52, 601, 602, 70, 97",899.90625,2036.390625,77580.265625,0.0116,6512.296875,14081.671875,537676.796875,0.0121,23039.84375,43513.3125,1355326.625,0.017,56192.0,89729.78125,1962253.28125,0.0286,1767.125,22872.359375,64.0,4,13,0.67,86.26,0.0,1.82,0
12086010610,Census Tract 106.10; Miami-Dade County; Florida,3591,2072,1924,134,1930,1230,158,68,0,11,463,35.6,108165,139535,43546,-888888888,-888888888,-888888888,0,149,42,63,144,75,961,182,6,78,1.0,13.0,0,0,1,287,223.63636363636363,893.2840909090909,36526.10227272727,0.0061,1802.375,5672.022727272727,446704.20454545453,0.004,8441.09090909091,17294.670454545456,1153717.4431818181,0.0073,28219.18181818182,38567.170454545456,1836264.8068181819,0.0154,1010.4545454545455,19913.511363636364,88.0,0,0,3.52,63.73,0.0,6.47,0
12086010613,Census Tract 106.13; Miami-Dade County; Florida,4583,3170,3161,9,3161,2107,468,84,14,97,391,42.2,59248,83908,36345,-888888888,-888888888,-888888888,0,249,286,106,982,64,1088,359,13,302,2.0,23.23076923076923,0,0,1,"287, 500",85.07575757575758,706.8939393939394,30907.030303030304,0.0028,1154.7727272727273,4913.560606060606,400500.6060606061,0.0029,4328.106060606061,13639.60606060606,1117831.2878787878,0.0039,16827.045454545456,29059.81818181818,1804809.5909090908,0.0093,1070.7727272727273,11014.954545454546,66.0,0,0,2.66,66.66,0.44,0.28,0
12086010618,Census Tract 106.18; Miami-Dade County; Florida,3431,2607,2485,122,2428,1913,167,19,0,0,329,38.0,98590,114128,35852,-888888888,-888888888,-888888888,0,199,79,39,268,220,1024,566,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.78,78.79,0.0,4.68,0
12086010619,Census Tract 106.19; Miami-Dade County; Florida,1904,1258,1251,7,1251,895,142,0,66,43,105,35.1,67095,95942,34198,-888888888,-888888888,-888888888,0,64,80,15,126,23,766,247,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,71.54,5.28,0.56,0
12086010620,Census Tract 106.20; Miami-Dade County; Florida,2305,1629,1518,111,1446,1165,13,7,0,21,240,40.9,110766,133096,44569,-888888888,-888888888,-888888888,39,177,29,76,134,99,822,143,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.48,80.57,0.0,6.81,0
12086010621,Census Tract 106.21; Miami-Dade County; Florida,3883,2785,2702,83,2649,1649,431,23,56,62,428,43.9,86925,114442,32241,-888888888,-888888888,-888888888,0,251,141,16,291,344,673,538,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.87,62.25,2.11,2.98,0
12086010622,Census Tract 106.22; Miami-Dade County; Florida,3248,2086,2055,31,2047,1652,286,44,33,0,32,37.2,71250,85226,24900,-888888888,-888888888,-888888888,0,94,107,24,326,277,706,327,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.15,80.7,1.61,1.49,0
12086010623,Census Tract 106.23; Miami-Dade County; Florida,2833,1860,1784,76,1784,972,404,26,0,226,156,44.6,74883,91236,28011,-888888888,-888888888,-888888888,0,295,6,10,84,21,706,239,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.46,54.48,0.0,4.09,0
12086010624,Census Tract 106.24; Miami-Dade County; Florida,2546,1773,1633,140,1603,1237,134,57,0,0,175,39.9,76136,92841,30171,-888888888,-888888888,-888888888,0,142,25,147,233,61,511,328,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.56,77.17,0.0,7.9,0
12086010625,Census Tract 106.25; Miami-Dade County; Florida,4259,3070,2975,81,2940,2241,165,38,0,34,462,42.9,93170,103700,35016,-888888888,-888888888,-888888888,24,377,115,144,335,175,1290,389,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.29,76.22,0.0,2.64,0
12086010626,Census Tract 106.26; Miami-Dade County; Florida,2727,2079,1855,224,1855,1451,128,0,0,90,186,37.8,85500,95969,31567,-888888888,-888888888,-888888888,0,112,79,5,61,331,586,579,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,78.22,0.0,10.77,0
12086010705,Census Tract 107.05; Miami-Dade County; Florida,4075,2729,2611,118,2504,1998,310,0,15,32,149,37.6,61270,112328,32298,-888888888,-888888888,-888888888,18,37,41,39,323,162,960,884,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,79.79,0.6,4.32,0
12086010706,Census Tract 107.06; Miami-Dade County; Florida,2696,1952,1857,95,1637,1122,275,29,25,53,133,33.1,90087,95785,25736,-888888888,-888888888,-888888888,163,243,40,159,188,209,520,386,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.77,68.54,1.53,4.87,0
12086010707,Census Tract 107.07; Miami-Dade County; Florida,3101,1902,1741,161,1557,1352,137,0,2,16,50,34.4,57816,72692,19117,-888888888,-888888888,-888888888,0,165,103,16,205,186,455,412,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,86.83,0.13,8.46,0
12086010708,Census Tract 107.08; Miami-Dade County; Florida,4213,2609,2483,126,2449,1666,376,41,0,114,252,40.9,57360,71462,22860,-888888888,-888888888,-888888888,0,363,206,43,350,256,624,437,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.67,68.03,0.0,4.83,0
12086010709,Census Tract 107.09; Miami-Dade County; Florida,4163,2892,2802,90,2790,1877,585,58,0,53,217,38.6,84352,122994,36488,-888888888,-888888888,-888888888,0,470,190,127,181,131,1348,372,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.08,67.28,0.0,3.11,0
12086010710,Census Tract 107.10; Miami-Dade County; Florida,5571,4301,4157,144,4049,2769,762,0,0,30,488,43.9,74842,96759,32735,-888888888,-888888888,-888888888,97,434,142,48,560,235,1206,1029,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,68.39,0.0,3.35,0
12086010803,Census Tract 108.03; Miami-Dade County; Florida,2664,1997,1807,190,1748,1214,380,2,0,0,152,38.7,52475,62095,19813,-888888888,-888888888,-888888888,81,177,113,16,217,138,309,463,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.11,69.45,0.0,9.51,0
12086010804,Census Tract 108.04; Miami-Dade County; Florida,5582,3812,3281,510,3181,1899,495,107,0,76,604,35.3,57681,72030,23795,-888888888,-888888888,-888888888,53,472,234,0,292,603,363,958,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.36,59.7,0.0,13.38,0
12086010805,Census Tract 108.05; Miami-Dade County; Florida,4485,2691,2512,179,2493,1960,200,46,0,65,222,31.2,36507,53388,18225,-888888888,-888888888,-888888888,99,613,73,93,256,71,410,951,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.85,78.62,0.0,6.65,0
12086010806,Census Tract 108.06; Miami-Dade County; Florida,3251,1953,1861,92,1833,1289,239,20,0,15,270,36.6,55250,63246,19494,-888888888,-888888888,-888888888,0,166,53,29,175,223,480,320,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.09,70.32,0.0,4.71,0
12086010900,Census Tract 109; Miami-Dade County; Florida,5322,3288,3026,262,2887,2382,375,62,0,31,37,31.3,36851,58925,20276,-888888888,-888888888,-888888888,334,512,64,26,337,269,683,785,15,1116,1.0,74.4,0,0,1,"35, 70",471.6461538461538,2185.0307692307692,45771.553846153845,0.0103,3519.723076923077,11185.215384615385,269239.9846153846,0.0131,13832.276923076923,29588.446153846155,987495.1538461539,0.014,28645.523076923077,59553.907692307694,1744506.3692307693,0.0164,6634.984615384616,19107.676923076924,65.0,0,0,2.15,82.51,0.0,7.97,0
12086011003,Census Tract 110.03; Miami-Dade County; Florida,3768,2258,2240,18,2200,1627,305,23,17,18,210,35.4,74072,90952,26372,-888888888,-888888888,-888888888,0,249,102,39,147,154,343,362,12,1418,2.0,118.16666666666667,0,0,1,"35, HOMECR",682.0512820512821,2251.871794871795,42578.769230769234,0.016,4353.5641025641025,10072.615384615385,233181.42307692306,0.0187,12581.358974358975,25769.23076923077,915663.5,0.0137,22895.115384615383,50779.653846153844,1721272.358974359,0.0133,2186.858974358974,18954.346153846152,78.0,0,0,1.05,73.95,0.77,0.8,0
12086011008,Census Tract 110.08; Miami-Dade County; Florida,3389,2337,2189,125,1977,1590,174,86,0,11,116,41.3,78164,87339,25771,-888888888,-888888888,-888888888,36,175,48,24,116,161,889,400,1,20,1.0,20.0,0,0,1,HOMECR,160.25,706.4,44582.85,0.0036,906.9,3634.65,310486.0,0.0029,3188.55,9358.7,1061384.35,0.003,7581.0,22649.35,1780956.35,0.0043,1647.3,2535.15,20.0,0,0,4.35,80.42,0.0,5.35,0
12086011009,Census Tract 110.09; Miami-Dade County; Florida,5529,3506,3159,296,3109,2555,195,67,3,11,278,35.4,76762,94560,29455,-888888888,-888888888,-888888888,0,222,20,105,338,379,1192,604,5,313,1.0,62.6,0,0,1,"35, HOMECR",586.0,715.8095238095239,40349.833333333336,0.0145,2132.5,3186.4285714285716,252290.97619047618,0.0085,5039.571428571428,10160.333333333334,956611.8571428572,0.0053,10555.52380952381,24896.119047619046,1735262.5476190476,0.0061,2465.1428571428573,8521.619047619048,42.0,1,0,2.16,82.18,0.1,8.44,0
12086011010,Census Tract 110.10; Miami-Dade County; Florida,3632,2341,2141,200,2141,1534,447,54,34,29,43,30.8,37988,43757,17597,-888888888,-888888888,-888888888,62,225,0,33,404,62,301,524,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.52,71.65,1.59,8.54,0
12086011011,Census Tract 110.11; Miami-Dade County; Florida,3162,2066,1945,121,1893,1488,362,6,0,0,37,41.6,49375,59121,20949,-888888888,-888888888,-888888888,17,277,27,56,213,153,361,717,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.32,78.61,0.0,5.86,0
12086011012,Census Tract 110.12; Miami-Dade County; Florida,1701,1050,1001,49,1001,874,62,6,0,5,54,37.0,54300,78440,25758,-888888888,-888888888,-888888888,45,113,35,39,194,54,148,208,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.6,87.31,0.0,4.67,0
12086011013,Census Tract 110.13; Miami-Dade County; Florida,2374,1649,1592,57,1592,978,194,0,19,9,392,33.3,68426,75421,23027,-888888888,-888888888,-888888888,19,214,66,9,526,78,435,235,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,61.43,1.19,3.46,0
12086011014,Census Tract 110.14; Miami-Dade County; Florida,3378,2377,2085,188,2176,1658,286,9,0,17,206,29.5,83510,97801,34146,-888888888,-888888888,-888888888,0,102,70,10,153,314,992,222,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.41,76.19,0.0,7.91,0
12086011015,Census Tract 110.15; Miami-Dade County; Florida,7054,5292,5095,115,5162,4132,331,282,11,45,361,36.8,104151,106720,31297,-888888888,-888888888,-888888888,14,224,197,68,598,665,1533,976,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,5.46,80.05,0.21,2.17,0
12086011103,Census Tract 111.03; Miami-Dade County; Florida,2153,1558,1526,32,1526,1168,105,29,0,79,145,33.4,41569,46251,16820,-888888888,-888888888,-888888888,15,170,0,13,190,68,365,495,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.9,76.54,0.0,2.05,0
12086011104,Census Tract 111.04; Miami-Dade County; Florida,3718,2338,2338,0,2338,1313,621,54,49,144,157,33.5,32204,47074,14481,-888888888,-888888888,-888888888,248,896,0,42,124,141,245,545,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.31,56.16,2.1,0.0,0
12086011105,Census Tract 111.05; Miami-Dade County; Florida,3308,2187,2142,45,2019,1567,239,8,2,44,159,32.6,129808,133167,39555,-888888888,-888888888,-888888888,0,140,53,216,126,191,840,278,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.4,77.61,0.1,2.06,0
12086011106,Census Tract 111.06; Miami-Dade County; Florida,2596,1878,1878,0,1863,1579,195,0,0,19,70,36.3,82820,94769,27266,-888888888,-888888888,-888888888,119,342,30,15,240,206,575,191,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,84.76,0.0,0.0,0
12086011203,Census Tract 112.03; Miami-Dade County; Florida,3891,2521,2521,0,2493,1563,698,0,0,182,50,40.9,31316,49792,13281,-888888888,-888888888,-888888888,883,437,33,0,132,179,296,408,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,62.7,0.0,0.0,0
12086011204,Census Tract 112.04; Miami-Dade County; Florida,1452,1006,1001,5,988,714,142,0,19,0,113,29.0,117733,106003,35570,-888888888,-888888888,-888888888,37,38,72,15,101,41,320,221,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,72.27,1.92,0.5,0
12086011205,Census Tract 112.05; Miami-Dade County; Florida,3018,1658,1612,46,1612,1168,421,0,0,0,23,34.4,55588,59633,17793,-888888888,-888888888,-888888888,97,137,90,0,206,71,334,550,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,72.46,0.0,2.77,0
12086011206,Census Tract 112.06; Miami-Dade County; Florida,2424,1565,1549,16,1549,1204,187,0,5,13,140,38.4,102292,110322,27573,-888888888,-888888888,-888888888,9,113,8,53,257,90,505,332,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,77.73,0.32,1.02,0
12086011301,Census Tract 113.01; Miami-Dade County; Florida,3347,1776,1627,149,1620,683,813,44,58,22,0,42.2,22438,43060,13669,-888888888,-888888888,-888888888,198,347,177,13,30,107,117,580,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.72,42.16,3.58,8.39,0
12086011302,Census Tract 113.02; Miami-Dade County; Florida,4408,1956,1724,232,1701,1051,369,56,13,86,126,32.3,26268,33429,11820,-888888888,-888888888,-888888888,206,465,96,10,69,14,346,466,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.29,61.79,0.76,11.86,0
12086011405,Census Tract 114.05; Miami-Dade County; Florida,2727,1147,1095,25,1074,879,97,54,0,0,44,38.4,53070,70851,23821,-888888888,-888888888,-888888888,35,124,118,46,183,48,117,238,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,5.03,81.84,0.0,2.18,0
12086011406,Census Tract 114.06; Miami-Dade County; Florida,2666,1436,1399,27,1383,1126,62,45,25,15,110,38.0,53054,63833,20940,-888888888,-888888888,-888888888,47,164,0,7,148,25,193,526,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.25,81.42,1.81,1.88,0
12086011407,Census Tract 114.07; Miami-Dade County; Florida,2783,1675,1591,73,1510,1107,122,3,10,48,220,33.1,68257,71475,18688,-888888888,-888888888,-888888888,49,225,30,47,160,100,342,406,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.2,73.31,0.66,4.36,0
12086011408,Census Tract 114.08; Miami-Dade County; Florida,3876,982,939,43,939,827,93,8,11,0,0,22.0,38934,44103,6883,-888888888,-888888888,-888888888,576,7,0,30,45,49,138,156,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.85,88.07,1.17,4.38,0
12086011409,Census Tract 114.09; Miami-Dade County; Florida,4655,2414,2288,126,2254,2047,63,0,0,0,144,34.1,52152,82478,28337,-888888888,-888888888,-888888888,29,128,17,24,236,146,681,296,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,90.82,0.0,5.22,0
12086011410,Census Tract 114.10; Miami-Dade County; Florida,3016,2359,2247,105,2236,1765,264,16,0,0,191,35.7,91557,102388,36848,-888888888,-888888888,-888888888,0,171,15,137,253,180,1025,353,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.72,78.94,0.0,4.45,0
12086011411,Census Tract 114.11; Miami-Dade County; Florida,1885,1110,1089,16,1082,742,136,0,0,0,204,29.8,69395,94864,31877,-888888888,-888888888,-888888888,0,38,51,142,157,51,330,219,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,68.58,0.0,1.44,0
12086011412,Census Tract 114.12; Miami-Dade County; Florida,5906,4514,4475,0,4514,3844,627,0,0,19,24,50.1,62441,71832,25553,-888888888,-888888888,-888888888,0,527,0,239,489,318,2148,638,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,85.16,0.0,0.0,0
