tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,transit_jobs_accessible_30min,transit_workers_30min,n_blocks,auto_jobs_accessible_30min,auto_workers_30min,transit_auto_ratio,rt_active_vehicles,rt_active_trips
12086003912,Census Tract 39.12; Miami-Dade County; Florida,3726,2743,2593,150,2558,1181,284,525,109,158,301,29.8,58318,90157,36355,-888888888,-888888888,-888888888,0,97,51,30,241,173,796,931,0,0,,,0,0,8260.344827586207,13895.551724137931,29.0,798304.724137931,602328.9655172414,0.0103,0,0
12086003913,Census Tract 39.13; Miami-Dade County; Florida,3344,2090,1981,109,1913,1229,88,184,77,95,240,29.7,45369,79932,40635,-888888888,-888888888,-888888888,0,54,38,42,149,70,729,748,4,1274,3.0,318.5,0,0,24686.18181818182,25675.848484848484,33.0,990995.0303030303,779808.3939393939,0.0249,1,0
12086003914,Census Tract 39.14; Miami-Dade County; Florida,3215,2067,2002,65,1939,867,157,204,51,200,460,30.7,53003,120301,73242,-888888888,-888888888,-888888888,0,69,17,35,108,75,920,570,4,1785,2.0,446.25,0,0,28395.0625,25809.1875,16.0,1061690.875,839215.9375,0.0267,3,0
12086003915,Census Tract 39.15; Miami-Dade County; Florida,4472,3352,3146,206,2888,1493,275,94,115,533,378,34.0,63542,104241,46692,-888888888,-888888888,-888888888,0,367,136,10,315,311,1293,602,10,2027,2.0,202.7,0,0,16086.80487804878,22125.51219512195,41.0,1046276.6585365854,851582.0243902439,0.0154,0,0
12086003916,Census Tract 39.16; Miami-Dade County; Florida,3601,2499,2444,55,2435,1120,435,303,0,70,507,36.5,68154,90759,40595,-888888888,-888888888,-888888888,0,218,72,61,207,132,1030,600,3,627,2.0,209.0,0,0,9591.5,17209.846153846152,26.0,1075707.0,872322.8076923077,0.0089,0,0
12086003917,Census Tract 39.17; Miami-Dade County; Florida,4623,3374,3240,134,3205,1691,308,35,0,425,746,30.1,74241,89948,37975,-888888888,-888888888,-888888888,0,24,85,106,193,517,1227,395,18,1433,3.0,79.61111111111111,0,0,9752.692307692309,18036.76923076923,13.0,1207648.923076923,986952.5384615385,0.0081,0,0
12086003918,Census Tract 39.18; Miami-Dade County; Florida,2412,1969,1898,71,1829,1245,168,49,0,29,338,34.0,87500,98684,46628,-888888888,-888888888,-888888888,0,115,37,96,287,296,835,361,12,563,3.0,46.916666666666664,0,0,10920.636363636364,18824.0,11.0,1275171.0909090908,1049153.7272727273,0.0086,0,0
12086003919,Census Tract 39.19; Miami-Dade County; Florida,2297,1530,1466,64,1466,563,91,76,8,28,700,23.8,97167,156525,77719,-888888888,-888888888,-888888888,0,74,217,35,99,115,959,136,11,5725,2.0,520.4545454545455,0,0,50166.2,28728.0,5.0,1147993.6,933147.6,0.0437,0,0
12086003921,Census Tract 39.21; Miami-Dade County; Florida,2200,1252,1194,58,1120,463,74,74,8,15,486,36.6,104453,273674,122312,-888888888,-888888888,-888888888,0,45,108,32,66,31,872,127,4,2020,2.0,505.0,0,0,32406.0,25500.25,4.0,1009520.0,782012.25,0.0321,1,0
12086003922,Census Tract 39.22; Miami-Dade County; Florida,1857,1118,1062,56,1059,443,21,125,66,54,350,26.8,120481,238122,100529,-888888888,-888888888,-888888888,0,48,33,10,80,35,605,196,5,2525,2.0,505.0,0,0,42590.333333333336,24823.333333333332,3.0,1104380.6666666667,884136.0,0.0386,0,0
12086004000,Census Tract 40; Miami-Dade County; Florida,3299,2102,2040,62,1998,1168,36,59,87,51,597,23.0,153229,273145,92035,-888888888,-888888888,-888888888,3,16,180,12,242,0,1419,284,16,5661,4.0,353.8125,0,0,42960.13888888889,14461.398148148148,108.0,1335381.5462962964,1134286.75,0.0322,3,5
12086004102,Census Tract 41.02; Miami-Dade County; Florida,2096,1243,1208,0,1231,649,54,0,39,43,446,22.1,189605,372803,185959,-888888888,-888888888,-888888888,0,31,26,46,93,11,863,39,11,2301,4.0,209.1818181818182,0,0,56879.375,11063.234375,64.0,1233545.734375,1043105.65625,0.0461,1,0
12086004103,Census Tract 41.03; Miami-Dade County; Florida,1978,1098,1071,27,1061,660,62,34,173,23,109,26.3,47837,110552,65378,-888888888,-888888888,-888888888,4,0,0,0,272,9,553,144,10,8525,5.0,852.5,0,0,57440.875,28529.71875,32.0,1159644.34375,945313.875,0.0495,2,2
12086004105,Census Tract 41.05; Miami-Dade County; Florida,2337,1646,1606,40,1585,542,92,106,151,432,262,20.0,-666666666,109020,68518,-888888888,-888888888,-888888888,0,17,12,45,112,56,638,546,5,3796,5.0,759.2,0,0,53516.2,23015.8,25.0,1177565.96,959801.08,0.0454,1,0
12086004106,Census Tract 41.06; Miami-Dade County; Florida,1883,1313,1295,18,1285,798,0,12,52,114,309,21.0,181375,363673,150489,-888888888,-888888888,-888888888,0,65,72,82,52,35,917,80,18,889,1.0,49.388888888888886,0,0,39677.67692307692,13337.63076923077,65.0,1252811.5846153847,1041925.4615384615,0.0317,1,0
12086004204,Census Tract 42.04; Miami-Dade County; Florida,1852,1416,1331,85,1230,418,105,60,110,322,215,25.2,41263,84675,55633,-888888888,-888888888,-888888888,0,13,63,18,100,41,378,453,8,1141,2.0,142.625,0,0,80921.14814814815,21402.25925925926,27.0,1208338.2592592593,1001087.4444444445,0.067,1,1
12086004205,Census Tract 42.05; Miami-Dade County; Florida,1784,1391,1327,64,1327,346,58,13,476,136,298,20.5,59028,126145,81589,-888888888,-888888888,-888888888,0,12,37,12,261,109,519,386,4,1575,6.0,393.75,0,0,70593.84615384616,21626.615384615383,13.0,1121003.4615384615,901265.2307692308,0.063,2,0
12086004206,Census Tract 42.06; Miami-Dade County; Florida,1667,1152,1139,13,1139,757,63,9,123,59,128,21.6,64896,93749,46429,-888888888,-888888888,-888888888,0,5,193,5,23,10,502,270,20,8690,5.0,434.5,0,0,67183.4705882353,23808.617647058825,34.0,1163917.7647058824,947507.0882352941,0.0577,1,18
12086004207,Census Tract 42.07; Miami-Dade County; Florida,1915,1421,1389,32,1345,491,126,91,66,205,366,22.0,75750,159448,80871,-888888888,-888888888,-888888888,0,138,0,46,105,82,659,279,0,0,,,0,0,,,,,,,0,0
12086004208,Census Tract 42.08; Miami-Dade County; Florida,1141,830,779,51,771,333,23,53,16,165,181,25.3,80318,124084,87671,-888888888,-888888888,-888888888,11,23,37,16,75,104,471,107,0,0,,,0,0,,,,,,,0,0
12086004301,Census Tract 43.01; Miami-Dade County; Florida,2236,1618,1580,38,1551,800,19,24,86,135,487,27.6,77308,145341,83144,-888888888,-888888888,-888888888,99,110,57,8,141,46,868,193,2,278,2.0,139.0,0,0,108833.18181818182,24423.18181818182,11.0,1228836.0,1044980.9090909091,0.0886,0,0
12086004303,Census Tract 43.03; Miami-Dade County; Florida,2374,1926,1913,13,1902,552,54,192,320,682,102,23.8,50945,61581,33574,-888888888,-888888888,-888888888,0,38,15,0,66,151,435,1048,5,1295,3.0,259.0,0,0,82224.72413793103,21461.344827586207,29.0,1087184.6206896552,867784.448275862,0.0756,1,0
12086004304,Census Tract 43.04; Miami-Dade County; Florida,1991,1590,1590,0,1551,673,101,115,112,332,218,23.5,74411,104118,65113,-888888888,-888888888,-888888888,0,76,9,155,149,56,816,398,5,691,2.0,138.2,0,0,91526.96296296296,21875.25925925926,27.0,1174210.6666666667,972910.5555555555,0.0779,1,0
12086004403,Census Tract 44.03; Miami-Dade County; Florida,2348,1650,1549,101,1549,735,67,16,343,123,265,19.4,50453,84089,48740,-888888888,-888888888,-888888888,0,61,38,0,124,13,766,530,8,2412,3.0,301.5,0,0,102547.78125,23155.40625,32.0,1213556.875,1023863.28125,0.0845,2,0
12086004404,Census Tract 44.04; Miami-Dade County; Florida,1897,995,929,66,886,297,10,6,94,160,319,23.5,40744,70349,48114,-888888888,-888888888,-888888888,0,68,0,0,103,54,420,214,0,0,,,0,0,89948.5,20067.233333333334,30.0,1159609.0,953546.7666666667,0.0776,0,0
12086004405,Census Tract 44.05; Miami-Dade County; Florida,3078,1904,1860,44,1851,428,10,107,461,615,230,18.7,48292,94900,53602,-888888888,-888888888,-888888888,0,54,35,7,160,52,580,915,8,1940,2.0,242.5,0,0,117003.80769230769,26060.19230769231,26.0,1274444.1923076923,1096759.8846153845,0.0918,0,1
12086004406,Census Tract 44.06; Miami-Dade County; Florida,1990,1556,1429,127,1357,723,71,21,97,130,315,21.9,67614,124345,80453,-888888888,-888888888,-888888888,0,74,52,16,64,141,880,214,4,346,2.0,86.5,0,0,124612.66666666667,27166.0,15.0,1279560.0,1103039.2,0.0974,0,0
12086004500,Census Tract 45; Miami-Dade County; Florida,3474,1541,1494,47,1440,764,11,0,157,77,431,25.9,87115,299615,157746,-888888888,-888888888,-888888888,0,164,0,34,27,15,1127,66,9,1245,2.0,138.33333333333334,0,0,46276.38888888889,10473.24074074074,54.0,640171.6851851852,534465.4444444445,0.0723,1,4
12086004602,Census Tract 46.02; Miami-Dade County; Florida,3359,2236,2191,45,2184,1223,171,99,73,67,551,24.9,250001,418757,116324,-888888888,-888888888,-888888888,0,35,14,84,195,48,1503,139,7,812,1.0,116.0,0,0,7489.561797752809,6307.224719101124,89.0,813808.1910112359,552393.9550561798,0.0092,0,0
12086004605,Census Tract 46.05; Miami-Dade County; Florida,2869,1788,1691,97,1643,935,56,28,8,106,510,24.3,146719,215531,87182,-888888888,-888888888,-888888888,0,14,132,55,67,19,1161,131,2,232,1.0,116.0,0,0,12432.333333333334,9237.0,6.0,946568.6666666666,703003.6666666666,0.0131,0,0
12086004607,Census Tract 46.07; Miami-Dade County; Florida,3128,1536,1481,55,1451,729,35,0,52,20,615,23.0,170682,269188,95252,-888888888,-888888888,-888888888,0,29,49,108,158,54,892,153,5,696,1.0,139.2,0,0,10465.615384615385,8158.692307692308,13.0,883812.6153846154,626004.3076923077,0.0118,0,1
12086004608,Census Tract 46.08; Miami-Dade County; Florida,1506,931,907,24,893,514,21,7,23,49,279,20.5,99000,178654,76209,-888888888,-888888888,-888888888,0,46,44,6,21,44,598,54,3,348,1.0,116.0,0,0,9561.166666666666,7825.833333333333,6.0,869824.5,600734.0,0.011,0,0
12086004701,Census Tract 47.01; Miami-Dade County; Florida,4209,2482,2422,60,2365,1671,138,0,21,139,396,27.5,90194,133097,57108,-888888888,-888888888,-888888888,0,459,90,41,134,321,1262,177,3,36,1.0,12.0,0,0,7093.687022900764,9336.541984732825,131.0,1358456.4122137404,1308805.2595419846,0.0052,0,0
12086004703,Census Tract 47.03; Miami-Dade County; Florida,4095,2535,2517,18,2498,1752,367,32,10,31,306,29.3,90137,116924,41950,-888888888,-888888888,-888888888,2,43,238,113,89,332,1211,357,16,1593,5.0,99.5625,0,0,20573.227272727272,15654.854545454546,110.0,1465077.1363636365,1405108.8909090909,0.014,0,0
12086004704,Census Tract 47.04; Miami-Dade County; Florida,2022,1521,1468,53,1448,1150,56,19,50,46,127,23.9,72569,89330,31942,-888888888,-888888888,-888888888,0,73,44,70,215,164,468,300,0,0,,,0,0,,,,,,,0,0
12086004705,Census Tract 47.05; Miami-Dade County; Florida,2973,2201,2181,20,2158,1410,101,31,71,0,545,24.7,72778,118741,56080,-888888888,-888888888,-888888888,0,86,260,112,163,117,1019,586,0,0,,,0,0,,,,,,,0,0
12086004901,Census Tract 49.01; Miami-Dade County; Florida,3155,2102,2021,81,2021,1295,294,72,76,70,214,25.0,58807,63780,28539,-888888888,-888888888,-888888888,0,276,110,46,152,258,338,636,11,1627,2.0,147.9090909090909,0,0,24042.13888888889,20430.833333333332,36.0,1413958.7777777778,1365365.9722222222,0.017,0,0
12086004903,Census Tract 49.03; Miami-Dade County; Florida,2786,1819,1819,0,1733,1225,180,14,9,152,153,25.6,46849,62223,26874,-888888888,-888888888,-888888888,0,250,98,41,79,151,547,393,0,0,,,0,0,,,,,,,0,0
12086004904,Census Tract 49.04; Miami-Dade County; Florida,2187,1347,1333,14,1235,898,121,101,46,46,23,26.6,58735,60791,22425,-888888888,-888888888,-888888888,0,95,85,17,72,382,296,459,0,0,,,0,0,,,,,,,0,0
12086005002,Census Tract 50.02; Miami-Dade County; Florida,4183,2482,2329,153,2172,1749,11,120,13,97,182,29.6,62400,77559,30568,-888888888,-888888888,-888888888,1,358,49,95,307,287,469,540,12,1926,2.0,160.5,0,0,34911.795454545456,35362.61363636364,44.0,1338895.3181818181,1263292.0454545454,0.0261,1,0
12086005003,Census Tract 50.03; Miami-Dade County; Florida,3286,2215,2127,88,2127,1136,405,421,0,13,152,30.1,60913,65933,24222,-888888888,-888888888,-888888888,0,227,44,0,81,30,434,1022,0,0,,,0,0,,,,,,,0,0
12086005004,Census Tract 50.04; Miami-Dade County; Florida,3193,1734,1659,75,1590,1144,213,39,0,0,194,29.0,52813,137071,45654,-888888888,-888888888,-888888888,27,266,66,24,113,66,690,187,0,0,,,0,0,,,,,,,0,0
12086005102,Census Tract 51.02; Miami-Dade County; Florida,4685,2731,2711,20,2660,1610,374,107,0,132,437,26.6,32917,84400,41981,-888888888,-888888888,-888888888,0,188,131,28,293,144,1321,491,16,1755,1.0,109.6875,0,0,79258.18965517242,42262.1724137931,58.0,1363457.551724138,1278670.2758620689,0.0581,1,0
12086005103,Census Tract 51.03; Miami-Dade County; Florida,2205,1375,1341,34,1341,1043,118,21,29,36,94,29.1,34474,57725,22510,-888888888,-888888888,-888888888,0,307,4,44,152,111,241,356,6,810,1.0,135.0,0,0,54665.89473684211,47613.78947368421,19.0,1344300.105263158,1268431.1578947369,0.0407,0,0
12086005104,Census Tract 51.04; Miami-Dade County; Florida,3583,2362,2275,87,2251,1643,275,116,13,56,148,30.4,34233,45325,20387,-888888888,-888888888,-888888888,4,419,35,43,206,144,364,964,4,582,1.0,145.5,0,0,29532.55,34916.9,20.0,1399299.8,1328442.55,0.0211,0,0
12086005201,Census Tract 52.01; Miami-Dade County; Florida,4429,3045,2960,85,2896,1640,647,341,77,118,73,31.8,40479,52730,22732,-888888888,-888888888,-888888888,0,883,37,65,249,281,245,1045,15,2999,5.0,199.93333333333334,0,0,133265.86666666667,55970.3,30.0,1367084.6,1259612.9666666666,0.0975,0,0
12086005202,Census Tract 52.02; Miami-Dade County; Florida,5032,3121,3006,115,2836,1425,525,239,431,47,169,28.7,37423,44719,17614,-888888888,-888888888,-888888888,0,978,108,158,288,74,268,756,11,1956,3.0,177.8181818181818,0,0,171747.7142857143,60924.46428571428,28.0,1394458.75,1260859.357142857,0.1232,0,0
12086005303,Census Tract 53.03; Miami-Dade County; Florida,3145,2199,2112,87,2102,1104,378,325,97,160,38,30.8,36408,60667,24218,-888888888,-888888888,-888888888,0,759,163,20,199,84,206,534,8,1936,3.0,242.0,0,0,166111.2,64351.32,25.0,1305421.64,1181819.28,0.1272,0,1
12086005304,Census Tract 53.04; Miami-Dade County; Florida,3501,2482,2277,205,2267,1285,308,215,177,61,221,31.7,35841,47139,21582,-888888888,-888888888,-888888888,0,710,29,2,226,188,299,762,6,872,2.0,145.33333333333334,0,0,126391.6,56423.0,20.0,1305347.0,1170259.05,0.0968,0,0
12086005305,Census Tract 53.05; Miami-Dade County; Florida,3175,2235,2053,182,2003,1215,109,479,85,79,36,27.9,28460,40455,20874,-888888888,-888888888,-888888888,0,720,138,62,456,0,183,514,0,0,,,0,0,,,,,,,0,0
12086005306,Census Tract 53.06; Miami-Dade County; Florida,4044,2259,2173,86,2143,983,433,627,47,49,4,31.5,28611,35939,17500,-888888888,-888888888,-888888888,0,793,57,4,90,39,607,691,0,0,,,0,0,,,,,,,0,0
12086005403,Census Tract 54.03; Miami-Dade County; Florida,1442,883,836,47,817,632,10,33,24,100,18,28.1,54010,70187,20661,-888888888,-888888888,-888888888,0,90,0,23,153,0,174,258,6,1565,3.0,260.8333333333333,0,0,72675.76923076923,60650.692307692305,13.0,1288494.5384615385,1189596.3076923077,0.0564,0,0
12086005405,Census Tract 54.05; Miami-Dade County; Florida,3266,2317,2230,87,2122,1691,49,141,52,130,59,29.0,47583,56363,20876,-888888888,-888888888,-888888888,0,217,44,60,228,203,501,543,13,1934,2.0,148.76923076923077,0,0,81265.96774193548,56219.77419354839,31.0,1276972.1935483871,1168851.8064516129,0.0636,0,0
12086005406,Census Tract 54.06; Miami-Dade County; Florida,3133,1872,1820,52,1694,892,155,131,171,123,222,25.9,43020,180310,69105,-888888888,-888888888,-888888888,0,504,34,64,257,186,124,631,5,1440,3.0,288.0,0,0,106127.53571428571,54151.96428571428,28.0,1298536.0714285714,1196342.5357142857,0.0817,0,0
12086005407,Census Tract 54.07; Miami-Dade County; Florida,1978,1223,1189,34,1160,651,333,26,38,33,79,34.0,40057,52921,20859,-888888888,-888888888,-888888888,22,215,0,10,205,80,218,289,20,2943,2.0,147.15,0,0,93948.2,65315.933333333334,45.0,1224725.711111111,1105644.1333333333,0.0767,0,0
12086005409,Census Tract 54.09; Miami-Dade County; Florida,3268,1949,1810,139,1797,1203,229,155,49,67,94,31.8,22091,37426,20149,-888888888,-888888888,-888888888,0,481,97,0,132,178,191,429,8,1644,2.0,205.5,0,0,134376.85714285713,65413.76190476191,21.0,1261179.9523809524,1141858.9523809524,0.1065,0,0
12086005410,Census Tract 54.10; Miami-Dade County; Florida,2344,1391,1212,179,1199,774,77,235,26,0,87,37.5,28423,39356,16464,-888888888,-888888888,-888888888,0,302,53,12,61,85,162,439,6,896,2.0,149.33333333333334,0,0,88625.5,54562.5,16.0,1242625.0,1106286.75,0.0713,0,0
12086005503,Census Tract 55.03; Miami-Dade County; Florida,3052,2045,1961,84,1941,1360,160,227,0,29,165,29.4,50472,62032,21316,-888888888,-888888888,-888888888,0,484,41,16,95,146,318,633,0,0,,,0,0,,,,,,,0,0
12086005504,Census Tract 55.04; Miami-Dade County; Florida,2703,1624,1498,126,1457,1168,128,0,0,0,161,25.1,65872,61156,22030,-888888888,-888888888,-888888888,0,303,50,15,138,273,262,414,0,0,,,0,0,,,,,,,0,0
12086005505,Census Tract 55.05; Miami-Dade County; Florida,1926,1007,991,16,991,736,100,29,46,36,44,32.7,46442,62661,22994,-888888888,-888888888,-888888888,0,123,138,0,230,51,194,197,0,0,,,0,0,,,,,,,0,0
12086005506,Census Tract 55.06; Miami-Dade County; Florida,3032,1756,1667,89,1554,1257,169,0,26,90,12,27.4,53554,68077,25070,-888888888,-888888888,-888888888,63,143,101,21,113,174,515,458,0,0,,,0,0,,,,,,,0,0
12086005600,Census Tract 56; Miami-Dade County; Florida,3916,2422,2340,82,2286,1794,182,20,22,71,197,29.1,49782,72824,30687,-888888888,-888888888,-888888888,33,332,45,67,204,104,757,642,30,4654,2.0,155.13333333333333,0,0,56742.51851851852,48761.97530864197,81.0,1264716.7037037036,1180222.2839506173,0.0449,0,0
12086005701,Census Tract 57.01; Miami-Dade County; Florida,6011,3511,3408,103,3390,2403,264,244,0,86,393,30.3,58204,72129,29891,-888888888,-888888888,-888888888,0,315,214,81,362,331,763,725,19,4030,4.0,212.10526315789474,0,0,45463.523255813954,36507.686046511626,86.0,1313660.7325581396,1292349.6395348837,0.0346,0,0
12086005705,Census Tract 57.05; Miami-Dade County; Florida,2762,1895,1792,103,1750,1188,244,93,105,2,118,25.7,41266,57077,26245,-888888888,-888888888,-888888888,0,236,63,35,209,349,237,525,0,0,,,0,0,,,,,,,0,0
12086005706,Census Tract 57.06; Miami-Dade County; Florida,3751,2499,2403,96,2403,2012,64,102,0,16,209,26.1,59779,72849,34575,-888888888,-888888888,-888888888,48,117,72,8,489,224,711,649,0,0,,,0,0,,,,,,,0,0
12086005707,Census Tract 57.07; Miami-Dade County; Florida,1382,944,928,16,910,733,100,18,8,0,51,31.3,42143,55107,24523,-888888888,-888888888,-888888888,16,105,159,29,140,20,51,328,0,0,,,0,0,,,,,,,0,0
12086005708,Census Tract 57.08; Miami-Dade County; Florida,4909,2914,2711,203,2711,1950,277,139,100,0,245,27.6,51667,61442,23393,-888888888,-888888888,-888888888,0,302,133,145,246,320,718,532,0,0,,,0,0,,,,,,,0,0
12086005803,Census Tract 58.03; Miami-Dade County; Florida,5343,3749,3581,168,3581,2896,187,29,0,67,402,29.0,59891,74246,24438,-888888888,-888888888,-888888888,0,326,128,71,369,463,1029,745,0,0,,,0,0,,,,,,,0,0
12086005804,Census Tract 58.04; Miami-Dade County; Florida,3344,1637,1552,85,1501,1094,78,6,0,78,245,27.2,55747,81753,26914,-888888888,-888888888,-888888888,1,185,68,15,135,210,368,382,0,0,,,0,0,,,,,,,0,0
12086005805,Census Tract 58.05; Miami-Dade County; Florida,2091,1342,1319,23,1319,856,84,37,6,0,336,23.1,69824,102640,34189,-888888888,-888888888,-888888888,0,127,68,0,146,212,500,328,0,0,,,0,0,,,,,,,0,0
12086005806,Census Tract 58.06; Miami-Dade County; Florida,3327,2178,2154,24,2086,1490,288,29,99,0,180,28.4,67885,84546,32822,-888888888,-888888888,-888888888,1,40,11,210,146,296,740,562,0,0,,,0,0,,,,,,,0,0
12086005901,Census Tract 59.01; Miami-Dade County; Florida,4090,2473,2412,53,2266,1639,102,35,53,14,423,25.3,58095,93240,35643,-888888888,-888888888,-888888888,35,242,97,58,135,217,923,454,9,920,2.0,102.22222222222223,0,0,22029.615384615383,27021.879120879123,91.0,1198098.065934066,1168643.3846153845,0.0184,0,0
12086005902,Census Tract 59.02; Miami-Dade County; Florida,2751,1570,1570,0,1547,1268,0,30,19,0,230,28.4,61208,82814,31081,-888888888,-888888888,-888888888,0,21,62,44,208,177,405,314,9,1113,2.0,123.66666666666667,0,0,20102.300970873788,25134.31067961165,103.0,1257618.3398058251,1255515.8058252428,0.016,0,0
12086005903,Census Tract 59.03; Miami-Dade County; Florida,4854,2806,2728,78,2663,2009,319,23,0,62,250,25.5,57549,68478,23978,-888888888,-888888888,-888888888,25,250,122,123,208,256,767,672,10,930,1.0,93.0,0,0,14654.617021276596,15836.574468085106,47.0,1213852.8936170214,1195895.0212765958,0.0121,1,0
12086005904,Census Tract 59.04; Miami-Dade County; Florida,4832,2984,2824,118,2866,1856,341,41,0,84,544,28.8,60495,80671,30772,-888888888,-888888888,-888888888,0,479,83,108,105,400,826,691,11,1004,2.0,91.27272727272727,0,0,26367.506493506495,20105.44155844156,77.0,1163159.3896103897,1116808.8831168832,0.0227,0,0
12086006002,Census Tract 60.02; Miami-Dade County; Florida,5336,3790,3706,84,3685,2877,210,43,13,113,429,22.4,81019,107824,34112,-888888888,-888888888,-888888888,0,355,88,70,339,295,1311,700,14,1364,1.0,97.42857142857143,0,0,17833.909090909092,12688.916666666666,132.0,1197576.378787879,1174907.8333333333,0.0149,48,0
12086006003,Census Tract 60.03; Miami-Dade County; Florida,2507,1756,1658,98,1658,958,57,32,0,13,598,24.9,152726,155895,53565,-888888888,-888888888,-888888888,0,116,143,29,53,64,965,228,0,0,,,0,0,,,,,,,0,0
12086006004,Census Tract 60.04; Miami-Dade County; Florida,2096,1236,1197,39,1179,872,77,10,0,13,207,31.5,125667,149256,56080,-888888888,-888888888,-888888888,0,93,67,33,126,102,589,78,0,0,,,0,0,,,,,,,0,0
12086006103,Census Tract 61.03; Miami-Dade County; Florida,1469,934,920,14,886,641,76,0,0,45,124,29.5,183088,313705,117604,-888888888,-888888888,-888888888,0,7,8,37,38,0,745,16,0,0,,,0,0,,,,,,,0,0
12086006104,Census Tract 61.04; Miami-Dade County; Florida,3288,1830,1797,33,1797,1102,174,21,49,55,396,22.5,175528,235605,103656,-888888888,-888888888,-888888888,0,29,44,12,103,162,1376,75,0,0,,,0,0,,,,,,,0,0
12086006105,Census Tract 61.05; Miami-Dade County; Florida,1727,1081,1045,36,1033,685,67,0,9,3,269,27.8,181346,202242,71956,-888888888,-888888888,-888888888,0,43,50,39,48,27,794,55,0,0,,,0,0,,,,,,,0,0
12086006106,Census Tract 61.06; Miami-Dade County; Florida,2017,1160,1140,17,1136,616,100,0,0,64,356,21.5,138462,166287,63014,-888888888,-888888888,-888888888,0,72,48,21,16,74,732,74,0,0,,,0,0,,,,,,,0,0
12086006201,Census Tract 62.01; Miami-Dade County; Florida,2560,1730,1660,70,1649,1112,109,77,27,58,266,37.3,57525,93035,45554,-888888888,-888888888,-888888888,0,264,81,27,105,21,809,198,11,416,1.0,37.81818181818182,0,0,55429.55,36805.425,40.0,1231199.975,1133168.25,0.045,0,0
12086006203,Census Tract 62.03; Miami-Dade County; Florida,2111,1461,1420,41,1379,843,42,35,124,57,278,25.5,97706,135790,79018,-888888888,-888888888,-888888888,0,30,52,0,43,181,873,135,24,3376,3.0,140.66666666666666,0,0,58188.35593220339,30733.64406779661,59.0,1134216.8305084745,1056480.3220338982,0.0513,0,0
12086006205,Census Tract 62.05; Miami-Dade County; Florida,2850,1992,1909,83,1909,1463,111,11,40,48,236,26.2,80927,106925,66300,-888888888,-888888888,-888888888,18,98,62,40,118,72,887,389,17,3041,1.0,178.88235294117646,0,0,57646.75675675676,39643.21621621621,37.0,1181285.9189189188,1070174.0,0.0488,0,0
12086006206,Census Tract 62.06; Miami-Dade County; Florida,3606,2662,2581,81,2568,1380,31,32,239,81,805,22.2,124688,188425,91365,-888888888,-888888888,-888888888,0,136,136,42,185,196,1740,271,25,3860,3.0,154.4,0,0,57722.307692307695,33538.25,52.0,1159334.0961538462,1057709.0576923077,0.0498,1,1
12086006302,Census Tract 63.02; Miami-Dade County; Florida,4507,3097,2768,329,2746,1788,350,102,29,152,325,25.7,77772,91064,34201,-888888888,-888888888,-888888888,0,234,223,22,143,222,1243,690,7,1449,2.0,207.0,0,0,46346.017857142855,32131.375,56.0,1161303.8035714286,1009116.6964285715,0.0399,1,0
12086006303,Census Tract 63.03; Miami-Dade County; Florida,3323,1802,1786,16,1741,1257,143,58,47,0,236,30.6,50917,69041,32441,-888888888,-888888888,-888888888,0,115,73,107,285,99,590,461,0,0,,,0,0,,,,,,,0,0
12086006304,Census Tract 63.04; Miami-Dade County; Florida,2723,1729,1708,21,1618,1235,57,135,141,0,50,30.8,45676,56985,24952,-888888888,-888888888,-888888888,58,93,14,7,296,49,522,541,0,0,,,0,0,,,,,,,0,0
12086006401,Census Tract 64.01; Miami-Dade County; Florida,2961,1842,1677,165,1677,1089,252,65,111,75,85,24.6,41667,76313,31099,-888888888,-888888888,-888888888,0,196,39,7,331,101,511,389,10,2265,3.0,226.5,0,0,43913.35135135135,48309.91891891892,37.0,1200815.7297297297,1052413.8648648649,0.0366,0,0
12086006402,Census Tract 64.02; Miami-Dade County; Florida,3500,2459,2406,53,2368,1828,126,52,12,0,350,27.4,66042,96842,40068,-888888888,-888888888,-888888888,0,206,123,34,349,167,898,482,6,966,3.0,161.0,0,0,47854.875,43506.6,40.0,1236384.175,1083488.9,0.0387,0,0
12086006403,Census Tract 64.03; Miami-Dade County; Florida,2691,1417,1386,31,1386,879,67,91,24,29,296,26.3,36786,81643,41414,-888888888,-888888888,-888888888,0,139,62,136,224,62,474,216,10,2320,3.0,232.0,0,0,66609.27083333333,41763.479166666664,48.0,1296807.0416666667,1137473.8958333333,0.0514,0,0
12086006501,Census Tract 65.01; Miami-Dade County; Florida,2922,1798,1774,24,1749,1402,46,21,0,23,257,28.4,70563,89976,34554,-888888888,-888888888,-888888888,0,86,10,56,119,140,809,356,11,1602,2.0,145.63636363636363,0,0,45462.025,39637.0,40.0,1224412.35,1066842.725,0.0371,0,0
