tract_geoid,tier_baseline,equity_baseline,composite_need,composite_access_deficit,deficit_baseline_stored,flag_fragile,flag_worsening,S1_equity_new,S1_tier_new,S1_deficit_new,S2_equity_new,S2_tier_new,S2_deficit_new,S3_equity_new,S3_tier_new,S3_deficit_new,S4_equity_new,S4_tier_new,S4_deficit_new,S5_equity_new,S5_tier_new,S5_deficit_new
12086000219,Moderate,0.1149899308744631,0.2026219407479063,0.5675097694258529,0.3642141,False,False,0.11498993087446312,Moderate,0.36239043,0.10856105046180393,Moderate,0.34212983,0.11498993087446312,Moderate,0.36239043,0.1030539282147178,Moderate,0.32477415,0.11498993087446312,Moderate,0.36239043
12086000220,Critical,0.1646487120928989,0.2903810515608275,0.5670091461129968,0.38581964,False,False,0.15758805540216086,High,0.37182698,0.16047141695065417,Critical,0.37863022,0.16576301337899285,Critical,0.39111567,0.14837848442257073,High,0.35009712,0.13715327093832813,High,0.32361138
12086000312,Critical,0.1934897016824477,0.3044808895715883,0.6354740422451217,0.5537189,False,True,0.1860668140165519,Critical,0.5244251,0.17752438307833232,Critical,0.50034845,0.1900093883965118,Critical,0.5355371,0.19230788083146702,Critical,0.5420154,0.16759317366894694,Critical,0.47235754
12086000302,High,0.1309541703102358,0.2076270242356492,0.6307183315482455,0.61697346,False,False,0.1309541703102358,High,0.5990861,0.11898910028027657,Moderate,0.5443486,0.12819619874754756,High,0.586469,0.1302455891260415,High,0.5958445,0.10867826056017259,Moderate,0.4971788
12086000310,Critical,0.2216062545757369,0.3451238458238429,0.6421064706402481,0.62103486,False,True,0.20996542538616347,Critical,0.5765103,0.200648149534785,Critical,0.5509275,0.21767676673460815,Critical,0.59768367,0.21959565643759796,Critical,0.6029524,0.18628517940237002,Critical,0.5114905
12086000306,High,0.1562686649650841,0.2739996596156415,0.5703243032648039,0.36318126,True,False,0.15626866496508415,High,0.3894663,0.1431427318242838,High,0.3567527,0.15712083377292782,High,0.39159012,0.14057435893380352,High,0.35035157,0.12002541048458733,Moderate,0.2991377
12086000307,Critical,0.1589759592434328,0.2547557903157139,0.624032761125535,0.4315144,False,False,0.1449800009785405,High,0.38053885,0.14981060197400906,High,0.39321804,0.1590601603632036,Critical,0.417496,0.14928383802519288,High,0.39183542,0.12702315040329404,High,0.33340627
12086000308,Low,0.0773698001306417,0.150344726315138,0.5146159897119814,0.3604823,False,True,0.07736980013064172,Low,0.37365672,0.07649872894473837,Low,0.36944988,0.07736980013064172,Low,0.37365672,0.07182481294819837,Low,0.34687725,0.07736980013064172,Low,0.37365672
12086000402,High,0.1413906417860541,0.2400968173651912,0.5888901124873995,0.3655228,False,False,0.14139064178605407,High,0.3668731,0.14991912582615746,High,0.38900235,0.14293519056474877,High,0.3708808,0.1309623881993239,High,0.3398144,0.13367120148786,High,0.3468431
12086000417,Critical,0.1765023814743591,0.2894865136080072,0.6097084775194761,0.5989175,False,False,0.1659079774185745,Critical,0.5232105,0.16284072386897633,Critical,0.5135376,0.17502716374799493,Critical,0.551969,0.17687404481425573,Critical,0.5577933,0.15131514155399425,High,0.4771903
12086000420,Critical,0.1981133990347062,0.3308603686795492,0.5987825009848385,0.6217611,False,False,0.18503191901416863,Critical,0.535276,0.1783172283030696,Critical,0.5158512,0.19539572487862206,Critical,0.5652573,0.1967148500425448,Critical,0.5690734,0.16254492660718153,Critical,0.47022372
12086000405,High,0.1509284577353049,0.2344119826840908,0.6438598232356838,0.41827217,False,True,0.1509284577353049,High,0.40266302,0.14293403040126365,High,0.38133463,0.15143745351497795,High,0.40402097,0.13610302456248577,High,0.36311015,0.11827125972416179,Moderate,0.31553668
12086000408,Critical,0.1898532971901758,0.3142227488629129,0.6041997209852041,0.3539104,False,True,0.18264756504494986,Critical,0.32923752,0.20260092702844776,Critical,0.3652051,0.1898967511613955,Critical,0.34230477,0.16764144900095035,Critical,0.30218774,0.1709237741389882,Critical,0.3081044
12086000409,High,0.1513317530990737,0.2420194822139241,0.6252874839444111,0.38977438,False,True,0.15133175309907376,High,0.38359624,0.15646197509571594,High,0.39660037,0.15138349225149192,High,0.3837274,0.13410528528614304,High,0.33993053,0.13245747987434858,High,0.33575368
12086000410,Moderate,0.1130198162909867,0.1920857158339667,0.5883822011454396,0.3670647,False,False,0.11301981629098674,Moderate,0.36783215,0.10580283573425282,Moderate,0.3443439,0.11301981629098674,Moderate,0.36783215,0.10029111409750012,Moderate,0.32640556,0.11301981629098674,Moderate,0.36783215
12086000411,High,0.1472002474208758,0.2354590657350177,0.625162794056666,0.3995384,False,False,0.14720024742087584,High,0.39850307,0.15266903865652612,High,0.4133083,0.14818547704320323,High,0.4011703,0.13502402112871484,High,0.36553937,0.13278930324591237,High,0.3594895
12086000416,Critical,0.1957020408682638,0.3279729089115173,0.5967018480817928,0.6039324,False,True,0.18600012949337782,Critical,0.5544725,0.17739426141697848,Critical,0.52881813,0.19261324989628179,Critical,0.57418644,0.19443825845574983,Critical,0.57962686,0.1651745252838385,Critical,0.4923907
12086000413,Moderate,0.099558176498929,0.1652859797876215,0.6023389075519462,0.35243243,False,False,0.099558176498929,Moderate,0.3435409,0.10255995603028767,Moderate,0.353899,0.099558176498929,Moderate,0.3435409,0.09103912203504226,Moderate,0.31414458,0.099558176498929,Moderate,0.3435409
12086000414,Critical,0.1713010466392336,0.2664859036359761,0.6428146641228478,0.36946756,False,False,0.15968998296069892,Critical,0.33397567,0.17837099100452064,Critical,0.37304512,0.1710897232729318,Critical,0.35781708,0.15668621382464265,High,0.32769358,0.1506500661853572,High,0.3150696
12086000507,Moderate,0.1073088725760101,0.1925813194207507,0.5572133003282744,0.58465016,False,False,0.10730887257601011,Moderate,0.5584625,0.09717795041046166,Moderate,0.5057386,0.10730887257601011,Moderate,0.5584625,0.10672621918778935,Moderate,0.55543023,0.10730887257601011,Moderate,0.5584625
12086000508,Critical,0.2254197030442867,0.3719507997494196,0.6060470986919514,0.545886,False,False,0.21417523798991633,Critical,0.5600727,0.2027048858725445,Critical,0.5300775,0.22189859506912576,Critical,0.58026946,0.2249437977521436,Critical,0.58823276,0.18941320846221774,Critical,0.49531952
12086000504,High,0.1528819629624248,0.2376240476857901,0.6433774883112016,0.398045,False,False,0.15288196296242482,High,0.40482768,0.15905003332963785,Critical,0.42116058,0.15232396054998618,High,0.4033501,0.1371410279210504,High,0.36314607,0.1349543163849928,High,0.3573557
12086000505,High,0.1449519948874078,0.222135598729087,0.6525383401702711,0.44725344,False,False,0.14495199488740781,High,0.42220405,0.13839683116101872,High,0.4031107,0.14584350254543954,High,0.42480075,0.13601297738758225,High,0.39616722,0.1191083554652846,Moderate,0.34692886
12086000601,Moderate,0.1152030234854582,0.1759478855989157,0.6547565098228617,0.498345,False,False,0.11520302348545819,Moderate,0.48185623,0.10423223461276328,Moderate,0.43596902,0.11520302348545819,Moderate,0.48185623,0.11383832092100447,Moderate,0.47614813,0.11520302348545819,Moderate,0.48185623
12086000602,Low,0.0651242243213697,0.1171753105568228,0.5557845250155189,0.4192271,False,False,0.06512422432136968,Low,0.45143607,0.06679563269172392,Low,0.46302214,0.06512422432136968,Low,0.45143607,0.0624950398674698,Low,0.43321076,0.06512422432136968,Low,0.45143607
12086000603,Moderate,0.1016739579381714,0.1713975207213098,0.5932055347725365,0.39597392,False,False,0.10167395793817147,Moderate,0.38280013,0.10604322139657836,Moderate,0.3992503,0.10167395793817147,Moderate,0.38280013,0.09127853106429178,Moderate,0.34366158,0.10167395793817147,Moderate,0.38280013
12086000612,High,0.1489460677086508,0.2416818991382823,0.6162897107301728,0.5990234,False,False,0.1489460677086508,High,0.5860499,0.13536755833016845,High,0.5326233,0.1465459868055601,High,0.57660645,0.14808807411974814,High,0.582674,0.12587786194879072,High,0.4952847
12086000605,High,0.1349797416829237,0.2313059926779682,0.583554883815081,0.37244558,False,False,0.1349797416829237,High,0.36528483,0.13102485479232906,High,0.35458204,0.13670516236066427,High,0.3699542,0.1341471533948669,High,0.36303166,0.12259432513961073,Moderate,0.33176717
12086000607,High,0.1505940473995501,0.2508819345380776,0.6002586343126819,0.41497847,False,False,0.15059404739955012,High,0.40378863,0.1400096222109785,High,0.37540856,0.15074865182691222,High,0.40420315,0.13659167413479337,High,0.366244,0.11862651221463343,Moderate,0.3180739
12086000610,Moderate,0.1167724955369202,0.189442330980384,0.6164012812374631,0.5904095,False,False,0.11677249553692023,Moderate,0.5797025,0.10622032895912617,Moderate,0.5273176,0.11677249553692023,Moderate,0.5797025,0.11610152692435337,Moderate,0.57637155,0.11677249553692023,Moderate,0.5797025
12086000705,High,0.1269199880724839,0.2235513476880846,0.5677442314039283,0.43180203,False,False,0.12691998807248392,High,0.4297729,0.12383300568322114,Moderate,0.41931987,0.12212077669955748,Moderate,0.41352195,0.12003239218645867,Moderate,0.40645033,0.10695562583009188,Moderate,0.36217016
12086000714,High,0.1381846563136325,0.2438575598581548,0.5666613591721769,0.6348177,False,False,0.13818465631363247,High,0.61922127,0.1252329005061974,High,0.561183,0.1364302024265261,High,0.61135936,0.13694265770793404,High,0.61365575,0.11515367160469413,Moderate,0.5160168
12086000715,Moderate,0.113415512584446,0.1961436031110129,0.5782269255054697,0.58326244,False,False,0.11341551258444607,Moderate,0.60710126,0.10259585119356587,Moderate,0.54918474,0.11341551258444607,Moderate,0.60710126,0.11262418981241344,Moderate,0.6028654,0.11341551258444607,Moderate,0.60710126
12086000718,High,0.1394463175728069,0.2427367585806491,0.5744754868944828,0.60469085,False,False,0.13944631757280693,High,0.62654614,0.12525912366074118,High,0.56280166,0.1375571962945297,High,0.61805815,0.1392595714605064,High,0.6257071,0.11641429151464584,Moderate,0.523061
12086000719,Critical,0.1798645309525787,0.3166181870836491,0.568080224984231,0.56307375,False,False,0.17040698608131002,Critical,0.5341226,0.16671737169507836,Critical,0.52255785,0.17653525208028736,Critical,0.55333096,0.17849649746378446,Critical,0.5594783,0.15549054739528606,High,0.48736858
12086000710,Critical,0.1587443836255109,0.2789782787188739,0.5690205859556453,0.42322353,False,False,0.15232403800464395,High,0.3969906,0.15438350626180564,High,0.40235806,0.1529231372913204,High,0.398552,0.14995953693158962,High,0.3908282,0.14002044220187423,High,0.36492467
12086000711,Critical,0.1625235639505432,0.2753477087316128,0.5902484705582147,0.4221877,False,False,0.14561750448411093,High,0.39705652,0.1703133962275545,Critical,0.46439505,0.16290674922369153,Critical,0.44419923,0.1565769365344315,High,0.4269397,0.14509196640509467,High,0.39562353
12086000712,High,0.1570142783799537,0.2660860256260206,0.5900884047200383,0.37819025,False,False,0.15701427837995371,High,0.36998296,0.1558649827255274,High,0.3672748,0.1566125433773324,High,0.36903632,0.15701427837995371,High,0.36998296,0.14469913426987288,High,0.340964
12086000804,Moderate,0.1207209848772211,0.2248423482498338,0.5369139124231255,0.29870418,False,False,0.12072098487722113,Moderate,0.30586067,0.11837088833761499,Moderate,0.29990643,0.12072098487722113,Moderate,0.30586067,0.12072098487722113,Moderate,0.30586067,0.12072098487722113,Moderate,0.30586067
12086000805,High,0.1330379351888369,0.2301531448108865,0.5780409183552639,0.43351415,False,False,0.1330379351888369,High,0.40948507,0.12949397931985357,High,0.39857692,0.13526319339165385,High,0.41633433,0.1284086362434319,High,0.39523628,0.11538034038560781,Moderate,0.35513574
12086000806,High,0.1540112955469334,0.2816857337667037,0.5467486531443863,0.3554696,False,False,0.1540112955469334,High,0.35620922,0.13676724632809975,High,0.31632584,0.15125631248229549,High,0.34983727,0.13739568547329806,High,0.31777936,0.117247802918286,Moderate,0.27117977
12086000807,High,0.1557210535517907,0.259003254578348,0.6012320339576481,0.4944373,False,False,0.1557210535517907,High,0.46124583,0.15433709667772452,High,0.45714656,0.15265300681451097,High,0.45215827,0.1483364603049592,High,0.43937266,0.13827238932931116,High,0.4095629
12086000808,High,0.1435151916298945,0.2506590808958808,0.5725513359298884,0.41642058,False,True,0.1435151916298945,High,0.4355098,0.14783870968408863,High,0.44862992,0.14068611308958145,High,0.4269247,0.13637646134822687,High,0.41384667,0.12910014576383821,High,0.39176604
12086000908,High,0.1302087491773003,0.2088182050776144,0.623550753771223,0.59163386,False,True,0.1302087491773003,High,0.5905346,0.11885630983193457,Moderate,0.539048,0.12796782468556975,High,0.5803714,0.1294742980883416,High,0.5872037,0.1116356652403596,Moderate,0.5063003
12086000904,Moderate,0.0975974357152613,0.1667406600892698,0.5853247532006263,0.6195197,False,False,0.09759743571526136,Moderate,0.59511596,0.08914029660229514,Moderate,0.5435472,0.09759743571526136,Moderate,0.59511596,0.09708544116803688,Moderate,0.591994,0.09759743571526136,Moderate,0.59511596
12086000903,Critical,0.2009969687337802,0.3644695426984692,0.5514780940147526,0.29534575,False,False,0.19536507670712117,Critical,0.2894018,0.21428133515026898,Critical,0.3174232,0.20148564732948118,Critical,0.29846844,0.20047811162906806,Critical,0.29697594,0.2047160776128638,Critical,0.3032538
12086001007,High,0.1425519174982522,0.2433205668776406,0.5858605350444452,0.6180425,False,False,0.14255191749825225,High,0.5987639,0.1309355599862806,High,0.54997146,0.1399832290825719,High,0.58797455,0.14095933645832479,High,0.5920745,0.12191154585981953,Moderate,0.5120677
12086001003,Moderate,0.1008465690705229,0.1720401169160192,0.5861805425286407,0.35277256,False,False,0.10084656907052292,Moderate,0.3561019,0.10878731214516368,Moderate,0.38414165,0.10084656907052292,Moderate,0.3561019,0.08883406820469743,Moderate,0.31368425,0.10084656907052292,Moderate,0.3561019
12086001004,High,0.1517720823901009,0.2718721556534546,0.5582479824949754,0.27940702,False,False,0.15177208239010095,High,0.27612266,0.16053536215453143,Critical,0.29206592,0.1503152718932927,High,0.27347225,0.1312768007260611,High,0.2388351,0.13391772941771482,High,0.2436398
12086001005,Critical,0.2315160163185699,0.3662196569313782,0.6321780164901173,0.40751553,False,False,0.22304197960133354,Critical,0.37416,0.24435922853469627,Critical,0.40992033,0.22991834592216256,Critical,0.3856953,0.2071811770490952,Critical,0.34755298,0.20959104049186145,Critical,0.3515956
12086001006,Critical,0.2212746863236411,0.3751919948301827,0.5897638792208059,0.38762107,False,True,0.21317701018288573,Critical,0.3878479,0.23274365527423632,Critical,0.42344686,0.2214508649732997,Critical,0.40290108,0.20024732001761444,Critical,0.364324,0.20229753673499618,Critical,0.3680541
12086001101,Low,0.0741613224874519,0.1466570299125865,0.5056786062806199,0.3510857,False,False,0.07416132248745193,Low,0.35291684,0.0779165591498046,Low,0.37078714,0.07416132248745193,Low,0.35291684,0.065674913399541,Low,0.31253195,0.07416132248745193,Low,0.35291684
12086001102,Low,0.0799581113526023,0.1516419525313035,0.5272822594136447,0.37451023,False,True,0.07995811135260236,Low,0.36888394,0.08438756307285335,Low,0.38931906,0.07995811135260236,Low,0.36888394,0.07094384515871015,Low,0.32729694,0.07995811135260236,Low,0.36888394
12086001103,Critical,0.1641555136278106,0.2658769203355486,0.6174116708612354,0.47607955,False,False,0.14902375398410098,High,0.43136653,0.16391280103049702,Critical,0.4744646,0.16509176626877428,Critical,0.47787726,0.1595902057156942,Critical,0.46195233,0.1444610976528066,High,0.4181594
12086001104,Low,0.0461389261197731,0.097121956428832,0.4750617452149691,0.28648365,False,False,0.04613892611977311,Low,0.29871452,0.04909119085395441,Low,0.3178282,0.04613892611977311,Low,0.29871452,0.04072616576434391,Low,0.263671,0.04613892611977311,Low,0.29871452
12086001209,High,0.1304278743094447,0.2180188900565058,0.5982411628443784,0.5677206,False,True,0.13042787430944472,High,0.61427665,0.11857397797026385,Moderate,0.5584483,0.12847281075522712,High,0.60506886,0.12976499174379033,High,0.6111547,0.11004577468878168,Moderate,0.518283
12086001204,High,0.1376263366323415,0.2417519878667974,0.5692873007860109,0.36212897,False,False,0.13762633663234156,High,0.35473973,0.14881739496895466,High,0.3835853,0.13765432584465126,High,0.35481188,0.12352909242813516,Moderate,0.31840327,0.1263913585294019,High,0.32578093
12086001205,Low,0.0669230583369741,0.1380496496719037,0.4847752855297138,0.32514402,False,False,0.06692305833697407,Low,0.34607568,0.07025341989705985,Low,0.3632978,0.06692305833697407,Low,0.34607568,0.05964667254708996,Low,0.3084477,0.06692305833697407,Low,0.34607568
12086001206,Low,0.0658864655177571,0.1296120481830135,0.5083359644523535,0.3848998,False,False,0.06588646551775708,Low,0.36178616,0.07216095819913068,Low,0.39623976,0.06588646551775708,Low,0.36178616,0.05995800094079012,Low,0.32923263,0.06588646551775708,Low,0.36178616
12086001301,Moderate,0.0885397349544162,0.1911700631744428,0.4631464439786454,0.25985157,False,False,0.08853973495441617,Moderate,0.26201576,0.0982222485797737,Moderate,0.29066923,0.08853973495441617,Moderate,0.26201576,0.07566217443001964,Low,0.22390717,0.08853973495441617,Moderate,0.26201576
12086001302,Low,0.0502641658886934,0.1167129994142991,0.4306646743801814,0.30694914,False,False,0.05026416588869343,Low,0.331388,0.056554466850719236,Low,0.3728595,0.05026416588869343,Low,0.331388,0.04486945255629027,Low,0.29582104,0.05026416588869343,Low,0.331388
12086001401,Critical,0.2152989034684108,0.3656968934897812,0.5887359376062816,0.36592492,False,False,0.20765143139421008,Critical,0.3754299,0.22722325751464084,Critical,0.41081542,0.21473932858508452,Critical,0.3882447,0.1903437885942573,Critical,0.344138,0.19349618234873472,Critical,0.34983748
12086001402,High,0.1308091013077372,0.2425355357745182,0.5393399399803768,0.2927514,False,False,0.13080910130773718,High,0.28265688,0.13730077316707467,High,0.2966843,0.1314448392336499,High,0.28403062,0.10981315809834045,Moderate,0.2372881,0.10892339165364917,Moderate,0.23536547
12086001501,Critical,0.2767513940673751,0.4668463769854928,0.5928104141118249,0.37105265,False,False,0.26581385856724543,Critical,0.3263298,0.29644012916007445,Critical,0.36392853,0.27783482957671973,Critical,0.3410875,0.24391026655609,Critical,0.29943958,0.2493436923363197,Critical,0.30611
12086001502,Critical,0.1792218187902603,0.3254096387876573,0.5507575604028425,0.2743175,False,False,0.17772724749517022,Critical,0.2858944,0.196855557350547,Critical,0.31666443,0.18204418692662452,Critical,0.29283866,0.17830993256805316,Critical,0.2868317,0.1906017289815028,Critical,0.30660444
12086001607,High,0.1281141877704268,0.2353930434270086,0.5442564737906234,0.59074914,False,True,0.12811418777042677,High,0.5942072,0.11684684389189193,Moderate,0.5419481,0.12629702400969522,High,0.585779,0.12760960290369475,High,0.5918669,0.10843918079580317,Moderate,0.50295246
12086001603,Low,0.0699425870602431,0.1435552911324901,0.4872170611648975,0.35252222,False,False,0.0699425870602431,Low,0.3479601,0.06717840005760171,Low,0.33420846,0.0699425870602431,Low,0.3479601,0.06256068123595844,Low,0.31123558,0.0699425870602431,Low,0.3479601
12086001605,Critical,0.1885780213070562,0.3166595140637686,0.5955229921469549,0.4239064,False,False,0.17778662364367537,Critical,0.38306832,0.1860960666108269,Critical,0.40097228,0.18926355659011612,Critical,0.40779713,0.17595624780994318,Critical,0.3791245,0.16025374686592225,Critical,0.34529108
12086001606,High,0.1298438486712198,0.2304780106735056,0.5633676214567653,0.38321936,False,False,0.1298438486712198,High,0.37409717,0.1230123252357954,Moderate,0.35441464,0.1314310700283619,High,0.37867016,0.11882564445678069,Moderate,0.34235227,0.10991292358802027,Moderate,0.31667355
12086001701,High,0.1478574395762227,0.2681360249087907,0.5514269842201099,0.36631778,False,False,0.14785743957622272,High,0.36785066,0.16437264824869482,Critical,0.4089384,0.1484294907677251,High,0.36927384,0.1328884612149184,High,0.33060974,0.13445882149315339,High,0.33451658
12086001702,High,0.1436120769880927,0.2737464363982973,0.5246171562180235,0.3198665,False,False,0.14361207698809278,High,0.33528894,0.15308516471092323,High,0.3574056,0.14318621107313795,High,0.33429468,0.1429837854503997,High,0.33382207,0.14531494145163365,High,0.3392646
12086001705,Moderate,0.1067499290867614,0.2050285520264865,0.5206588449835561,0.57205975,False,False,0.1067499290867614,Moderate,0.5914288,0.09735974669019894,Moderate,0.5394042,0.1067499290867614,Moderate,0.5914288,0.1061133381496714,Moderate,0.5879019,0.1067499290867614,Moderate,0.5914288
12086001801,High,0.1499164254118374,0.2811344398028582,0.533255283546777,0.35975125,False,False,0.14991642541183745,High,0.35719678,0.15898210173757749,Critical,0.37879702,0.15176913874711545,High,0.36161113,0.13248121859516895,High,0.31565496,0.1350822891496552,High,0.3218524
12086001802,High,0.1366213938419767,0.2806990047524798,0.4867184832466698,0.27917188,False,False,0.13662139384197672,High,0.29306638,0.14540407302346,High,0.3119061,0.13750694184319096,High,0.29496598,0.13662139384197672,High,0.29306638,0.13774093055327583,High,0.2954679
12086001803,High,0.1495729533572199,0.3058486760707942,0.4890423436804368,0.34057876,True,False,0.14957295335721993,High,0.3372526,0.16100266900658614,Critical,0.36302397,0.15067655342711134,High,0.33974093,0.14957295335721993,High,0.3372526,0.15143730892169865,High,0.3414563
12086001901,Critical,0.2030882110068902,0.3688883285258599,0.5505411673458607,0.32432482,False,False,0.19087304272061056,Critical,0.30616936,0.21100974765870015,Critical,0.3384696,0.20393209902395665,Critical,0.32711673,0.1779346369589936,Critical,0.28541556,0.17299164466830683,Critical,0.27748677
12086001903,Critical,0.1838959551956724,0.318469373492833,0.5774368605017868,0.3627966,False,False,0.17670008961164302,Critical,0.34970185,0.19722297351126,Critical,0.3903181,0.18638119860586252,Critical,0.36886144,0.1626049864621723,Critical,0.32180667,0.1666780699443717,Critical,0.32986757
12086001904,Critical,0.1706795520587843,0.3258790254449723,0.5237512657518522,0.35250503,False,False,0.16403853759554426,Critical,0.33021066,0.17941633631368545,Critical,0.36116624,0.16844975929103329,Critical,0.33909047,0.1504322450938488,High,0.3028211,0.15182652556614604,High,0.3056278
12086002001,Critical,0.2046099938727424,0.3912721063811409,0.5229352937145753,0.36861327,False,False,0.19354504933958216,Critical,0.35380363,0.21437524201723981,Critical,0.39188156,0.20371209721403064,Critical,0.37238917,0.18182526856833545,Critical,0.33237967,0.17775885431599533,Critical,0.3249462
12086002003,Critical,0.2258576094680669,0.4133188039123336,0.5464489090023887,0.36319453,False,False,0.21692683773538515,Critical,0.35296062,0.23755054771935696,Critical,0.38651735,0.22562846999875594,Critical,0.367119,0.20023028289555678,Critical,0.32579374,0.2011116641419736,Critical,0.32722783
12086002004,High,0.1567558863320467,0.3213079344982602,0.4878680838580271,0.34436044,False,False,0.15675588633204668,High,0.3227468,0.1669929968206553,Critical,0.34382415,0.1550358169895349,High,0.31920534,0.13900341032135416,High,0.286196,0.13792382026051672,High,0.28397322
12086002100,Low,0.0522223576473299,0.1333703979939036,0.391558834890161,0.29013464,False,False,0.052222357647329964,Low,0.2895073,0.057192547285983886,Low,0.31706074,0.052222357647329964,Low,0.2895073,0.046040694633965276,Low,0.25523776,0.052222357647329964,Low,0.2895073
12086002201,Low,0.0853681900289314,0.1808209831428766,0.4721144003595937,0.35507384,False,False,0.08536819002893138,Low,0.36404583,0.08828007437464741,Moderate,0.37646332,0.08536819002893138,Low,0.36404583,0.0757797463652408,Low,0.32315668,0.08536819002893138,Low,0.36404583
12086002202,High,0.1323300078810327,0.2555909393131503,0.5177413887857025,0.38939768,False,False,0.13233000788103266,High,0.39070073,0.1386837856775742,High,0.4094601,0.1336558306924418,High,0.39461517,0.11927668869073052,Moderate,0.35216117,0.11549117793302108,Moderate,0.34098455
12086002300,Critical,0.1699904359466129,0.336556435525738,0.5050874623183754,0.3671127,False,False,0.16267690868558293,Critical,0.33618256,0.16688628863645444,Critical,0.34488153,0.17111640924074442,Critical,0.35362336,0.14888334067590997,High,0.30767724,0.141609582376613,High,0.29264554
12086002402,Moderate,0.1165593164451859,0.2432868257756494,0.4791024588921756,0.33019575,False,False,0.11655931644518595,Moderate,0.31893072,0.13127946323595654,High,0.35920814,0.11655931644518595,Moderate,0.31893072,0.10333512116954913,Moderate,0.28274655,0.11655931644518595,Moderate,0.31893072
12086002403,High,0.1330131135730721,0.2621915803281121,0.5073126810808215,0.3838764,True,True,0.1330131135730721,High,0.36781394,0.1446753997300022,High,0.40006304,0.13391550122707185,High,0.37030926,0.11943125178104783,Moderate,0.33025676,0.12317265628101863,Moderate,0.34060267
12086002404,Critical,0.165111268777571,0.3419351339665429,0.4828730726270631,0.35702774,False,False,0.15826846565271435,High,0.34811756,0.1771964471165305,Critical,0.3897504,0.16453407075414422,Critical,0.361899,0.15447168362638883,High,0.33976638,0.15594093553621763,High,0.34299806
12086002501,High,0.1353571111991016,0.3077258699024636,0.4398626324202259,0.30001026,True,False,0.1353571111991016,High,0.30464596,0.1314940494569072,High,0.29595143,0.13846990548340252,High,0.3116519,0.1353571111991016,High,0.30464596,0.125182707046015,High,0.2817466
12086002502,High,0.1341367423076625,0.3147641490527681,0.4261500005998949,0.33356428,True,True,0.13413674230766254,High,0.3526635,0.14029993325199167,High,0.36886734,0.1362864364196791,High,0.35831532,0.11712630044236037,Moderate,0.30794075,0.11650294079869233,Moderate,0.30630186
12086002600,Low,0.0628346315266323,0.1803756754537102,0.3483542410504103,0.22599493,False,False,0.06283463152663234,Low,0.23431127,0.06728043626333466,Low,0.25088975,0.06283463152663234,Low,0.23431127,0.05288793666922275,Low,0.1972199,0.06283463152663234,Low,0.23431127
12086002702,Low,0.0493671664238685,0.1546309849285525,0.3192579187585124,0.22309235,False,False,0.04936716642386857,Low,0.23638879,0.0541151103015792,Low,0.25912374,0.04936716642386857,Low,0.23638879,0.04228764044120012,Low,0.20248932,0.04936716642386857,Low,0.23638879
12086002710,Low,0.0284139523278088,0.0997023990149083,0.2849876493298837,0.54179704,False,True,0.028413952327808824,Low,0.5829936,0.025960640586858735,Low,0.5326569,0.028413952327808824,Low,0.5829936,0.028217384233500023,Low,0.5789605,0.028413952327808824,Low,0.5829936
12086002705,Low,0.0523997648941959,0.151900997355124,0.3449599792402442,0.3008107,False,False,0.05239976489419596,Low,0.31309184,0.05754272139312564,Low,0.34382135,0.05239976489419596,Low,0.31309184,0.048574887412719696,Low,0.29023796,0.05239976489419596,Low,0.31309184
12086002707,Low,0.0323124626362504,0.1085413197378462,0.2976973443320285,0.5204022,False,False,0.0323124626362504,Low,0.5567162,0.029484495058816167,Low,0.50799274,0.0323124626362504,Low,0.5567162,0.032344010071652184,Low,0.55725974,0.0323124626362504,Low,0.5567162
12086002800,High,0.1430650541883407,0.3331967209646652,0.4293711347883056,0.38201243,True,False,0.1430650541883407,High,0.4295232,0.14859336394429293,High,0.44612083,0.14369733952328287,High,0.43142152,0.1283800592956767,High,0.38543454,0.1284971482250354,High,0.3857861
12086002900,Moderate,0.1224448258766545,0.3070983394259375,0.3987153629861434,0.23715872,True,False,0.12244482587665455,Moderate,0.23093015,0.1308545905353866,High,0.2467909,0.12244482587665455,Moderate,0.23093015,0.12244482587665455,Moderate,0.23093015,0.12244482587665455,Moderate,0.23093015
12086003001,Moderate,0.0938241184193237,0.2736361317355981,0.34287912865974,0.2216945,True,True,0.0938241184193237,Moderate,0.21111605,0.09368182099088387,Moderate,0.21079586,0.0938241184193237,Moderate,0.21111605,0.0938241184193237,Moderate,0.21111605,0.0938241184193237,Moderate,0.21111605
12086003006,Moderate,0.1199658710819174,0.2631216171396345,0.4559331627178828,0.62817013,False,False,0.11996587108191743,Moderate,0.6387466,0.10928303957785342,Moderate,0.5818669,0.11996587108191743,Moderate,0.6387466,0.11841174778253163,Moderate,0.6304718,0.11996587108191743,Moderate,0.6387466
12086003004,Moderate,0.0983388735384432,0.2492099132918785,0.394602575152246,0.30574873,True,False,0.0983388735384432,Moderate,0.29809052,0.09396500995193548,Moderate,0.2848322,0.0983388735384432,Moderate,0.29809052,0.0983388735384432,Moderate,0.29809052,0.0983388735384432,Moderate,0.29809052
12086003100,Moderate,0.1090985009043813,0.3141240396527897,0.3473102568812341,0.26891035,True,False,0.10909850090438136,Moderate,0.26830596,0.11623972098065465,Moderate,0.28586835,0.10909850090438136,Moderate,0.26830596,0.09270032360237275,Moderate,0.22797792,0.10909850090438136,Moderate,0.26830596
